gene	var_patient	var_site	var_compartment	var_dsp_run	var_residual	highly_variable	converged	method	mean_log2	detected_in_n_aoi
ADAM28	0.25965058	6.4066592e-11	0.12095953	0.072635208	0.54675468	False	True	powell	6.1423553	41
ADAM29	0.066206878	0.15272037	0.26269316	0.13739476	0.38098484	False	True	lbfgs	5.2820336	0
ADAM30	0.16572134	4.7185823e-11	0.29840988	0.065425405	0.47044337	False	True	powell	5.4181736	1
ADAM32	0.1196521	0.027362063	0.22873406	0.21917404	0.40507774	False	True	lbfgs	5.4248412	1
ADAM33	0.068915521	4.3353381e-11	0.49859188	0.0021981657	0.43029444	False	True	powell	5.3313597	3
ADAM7	0.071331897	0.02883468	0.24799172	0.2646517	0.38719	False	True	powell	5.2556606	1
ADAM8	0.16368303	0.091949979	0.10767796	0.011220853	0.62546818	False	True	lbfgs	5.8904128	31
ADAM9	0.085755643	4.5874691e-11	0.30538571	0.15415845	0.4547002	False	True	powell	7.5998557	107
ADAMDEC1	0.08567102	4.6127523e-11	0.48755835	4.4102551e-11	0.42677063	True	True	powell	5.8038295	20
ADAMTS1	0.021820118	0.47923282	0.26794652	0.0046366339	0.22636391	True	True	lbfgs	5.9278977	37
ADAMTS10	0.092039307	0.024746131	0.37326789	0.15279335	0.35715332	False	True	lbfgs	5.7771122	19
ADAMTS12	0.00027754046	0.063971337	0.10883386	0.16609271	0.66082455	False	True	lbfgs	5.3153851	2
ADAMTS13	0.079188105	0.0057438418	0.16823095	0.047788758	0.69904834	False	True	powell	5.6518292	10
ADAMTS14	0.098225842	0.014338591	0.22390897	0.18104584	0.48248076	True	True	lbfgs	5.506242	8
ADAMTS15	0.26169065	0.010388023	0.11209685	0.17696727	0.43885721	False	True	lbfgs	5.252825	6
ADAMTS16	0.01241142	4.9113243e-11	0.29495882	0.20593154	0.48669822	False	True	powell	5.2152993	2
ADAMTS17	0.016237071	0.0090140847	0.22242828	0.042246302	0.71007427	False	True	lbfgs	5.435967	4
ADAMTS18	0.068045789	0.0087799074	0.32387374	0.16056411	0.43873645	False	True	lbfgs	5.4859772	1
ADAMTS19	0.056260514	0.015778604	0.29930297	0.16606978	0.46258813	False	True	lbfgs	5.3667456	0
ADAMTS2	0.013704068	0.031175543	0.66342566	0.0049173531	0.28677738	True	True	lbfgs	5.6950805	21
ADAMTS20	0.18588363	0.00062460305	0.21906578	0.24836162	0.34606436	False	True	lbfgs	5.4087109	1
ADAMTS3	0.17329926	0.10540162	0.14411102	0.15206753	0.42512056	False	True	lbfgs	5.4628834	4
ADAMTS4	0.08818578	9.5542082e-10	0.51295517	0.05368924	0.34516981	True	True	powell	5.9794847	29
ADAMTS5	0.12544663	0.00078158128	0.3908904	0.15074912	0.33213226	False	True	lbfgs	5.3885182	1
ADAMTS6	0.014557164	0.0071789689	0.35213448	0.03028214	0.59584724	False	True	lbfgs	4.7830528	0
ADAMTS7	0.12418053	0.0040946757	0.32278462	0.21927019	0.32966999	False	True	lbfgs	5.5159565	9
ADAMTS8	0.00011834998	0.068269149	0.12210531	0.10263701	0.70687018	False	True	lbfgs	5.3155169	0
ADAMTS9	0.16277511	0.020749613	0.27176479	0.13293292	0.41177757	True	True	lbfgs	4.9949186	3
ADAMTSL1	0.059485636	0.010479949	0.26916278	0.36404099	0.29683064	False	True	lbfgs	5.5502543	4
ADAMTSL2	0.10251296	4.5091342e-08	0.42158713	0.072029674	0.40387019	False	True	powell	5.1648081	2
ADAMTSL3	0.068837659	0.025143165	0.34950431	0.12908649	0.42742837	False	True	lbfgs	5.345222	0
ADAMTSL4	0.024412404	1.2582654e-10	0.20379794	7.7230261e-11	0.77178966	True	True	powell	5.7008401	18
ADAMTSL5	6.1047793e-05	0.0044209541	0.15194878	0.26535948	0.57820974	False	True	lbfgs	6.0543969	42
ADAP1	0.11993039	0.024766619	0.33391944	0.090230405	0.43115315	False	True	powell	6.4263838	70
ADAP2	0.080545468	3.7575065e-11	0.56464043	3.595676e-11	0.35481411	False	True	powell	6.1592299	55
ADAR	0.18647854	0.026923053	0.30818964	0.15043968	0.3279691	False	True	lbfgs	7.6824666	110
ADARB1	0.089654307	0.084326675	0.18470613	0.044614933	0.59669796	False	True	lbfgs	6.9459024	106
ADARB2	0.051081028	0.023230322	0.40402744	0.18385004	0.33781118	False	True	lbfgs	5.4228664	0
ADAT1	0.18584413	4.1454263e-09	0.0074115962	8.4786512e-11	0.80674427	False	True	powell	6.2219836	56
ADAT2	0.080576267	8.059523e-11	0.15952625	0.0031981026	0.75669938	False	True	powell	5.2295492	4
ADAT3	0.13731791	0.0068093699	0.18881782	0.0099463001	0.65710859	False	True	powell	6.0698697	50
ADCK1	0.12562241	0.011476771	0.16537182	0.20554557	0.49198343	False	True	lbfgs	5.4564125	3
ADCK2	0.10559802	8.4296805e-11	0.05564721	9.2468741e-11	0.83875477	False	True	powell	6.2747447	68
ADCK5	0.00072936896	0.0013002376	0.1077803	0.18858456	0.70160553	False	True	lbfgs	6.2043547	60
ADCY1	0.00066495104	0.011586237	0.68573529	0.005190637	0.29682289	True	True	lbfgs	5.5901766	16
ADCY10	0.1552056	0.017110154	0.33880948	0.17795107	0.31092369	False	True	lbfgs	5.4784883	4
ADCY2	0.083587862	2.5065724e-11	0.53104168	0.15384862	0.23152184	True	True	powell	5.81535	21
ADCY3	0.11939404	1.0219969e-10	0.10583279	0.020555806	0.75421737	False	True	powell	5.954866	35
ADCY4	0.11653215	5.8088908e-11	0.36883963	5.4783737e-11	0.51462822	False	True	powell	5.8390606	22
ADCY5	0.010760681	0.00020353036	0.28667199	0.18944685	0.51291695	False	True	lbfgs	4.5285454	0
ADCY6	0.028520716	0.08302519	0.15131351	0.09134939	0.64579119	False	True	lbfgs	7.0063237	107
ADCY7	0.084389887	0.040179006	0.43033373	4.6783852e-11	0.44509737	False	True	powell	6.3280504	66
ADCY8	0.10393288	0.0030967776	0.39899536	0.13255109	0.36142389	False	True	lbfgs	5.3165373	1
ADCY9	0.14352567	0.071754622	0.0092201571	0.058678493	0.71682105	False	True	powell	5.7684943	21
ADCYAP1	0.32166898	0.0064825149	0.20304445	0.1326533	0.33615076	False	True	lbfgs	5.3411332	2
ADCYAP1R1	0.039874393	0.022681077	0.62054108	0.078079435	0.23882402	False	True	lbfgs	5.3929235	3
ADD1	0.099729023	0.011438316	0.55856595	0.049323338	0.28094337	False	True	lbfgs	6.7735737	100
ADD2	0.062384489	6.4321455e-05	0.7008133	0.068315385	0.1684225	True	True	lbfgs	5.5640634	14
ADD3	0.13220918	0.03787373	0.42444009	4.0626741e-11	0.40547701	False	True	powell	6.6329997	87
ADGB	0.10957111	0.0091312196	0.2784578	0.16823605	0.43460383	False	True	lbfgs	5.5085005	2
ADGRA1	0.00046954824	0.010695197	0.51944234	0.15736452	0.31202839	False	True	lbfgs	5.5498803	3
ADGRA2	0.073055757	0.00041695078	0.57986569	0.0062578617	0.34040374	True	True	powell	5.5805843	20
ADGRA3	0.11357519	0.0015317976	0.069625825	0.14890725	0.66635994	False	True	lbfgs	6.4904373	80
ADGRB1	0.07807437	0.00061463899	0.58256417	0.10228722	0.2364596	True	True	lbfgs	5.8326343	22
ADGRB2	0.053054001	0.00099248939	0.67410453	0.081352125	0.19049686	True	True	powell	5.1644421	4
ADGRB3	0.062412672	0.0055924857	0.42946536	0.21421106	0.28831842	True	True	powell	5.5039094	11
ADGRD1	0.45199032	5.2164451e-11	0.032117605	5.9259757e-11	0.51589207	True	True	powell	5.6127341	23
ADGRD2	0.19843562	0.0094332691	0.18142493	0.13041174	0.48029444	False	True	lbfgs	5.8735684	22
ADGRE1	0.13147087	0.00011882919	0.31814572	0.24343179	0.30683278	False	True	lbfgs	5.1844262	0
ADGRE2	0.22008418	4.7923807e-11	0.19511994	0.11051691	0.47427898	False	True	powell	6.1336939	49
ADGRE5	0.18835605	0.004734532	0.5529226	2.6605388e-11	0.25398682	False	True	powell	7.047564	96
ADGRF1	0.49259486	0.019732311	0.021638896	5.2309807e-11	0.46603394	True	True	powell	5.8491307	27
ADGRF2	0.12859157	3.3785526e-11	0.2355022	0.2983468	0.33755943	False	True	powell	5.5078047	2
ADGRF3	0.15286978	0.02061184	0.2282751	0.2178063	0.38043699	False	True	lbfgs	5.3379783	1
ADGRF4	0.20901068	0.026599438	0.035138932	0.15928583	0.56996512	False	True	lbfgs	5.5839798	10
ADGRF5	0.46354699	5.8371051e-11	5.3645812e-11	5.4703705e-11	0.53645301	False	True	powell	6.6795267	69
ADGRG1	0.15315597	6.2951959e-11	0.23302271	7.0155549e-10	0.61382132	False	True	powell	6.8435249	84
ADGRG2	0.28181187	5.4763735e-11	0.17353616	5.5688954e-11	0.54465197	True	True	powell	5.4173918	5
ADGRG3	0.081505026	4.8962441e-11	0.28716819	0.17329004	0.45803674	False	True	powell	5.3598213	4
ADGRG4	2.2618462e-05	0.0055700086	0.228883	0.32725803	0.43826634	False	True	lbfgs	5.4955957	1
ADGRG5	0.00018586845	0.069012024	0.089898588	0.34294556	0.49795796	False	True	lbfgs	5.5416912	8
ADGRG6	0.16780552	0.0068088222	0.036096596	0.043695166	0.7455939	True	True	lbfgs	6.2664261	55
ADGRG7	0.14700834	0.010491396	0.19843501	0.1988001	0.44526515	False	True	lbfgs	5.5438749	1
ADGRL1	0.088294874	0.0037824827	0.68287978	0.00037753302	0.22466533	True	True	lbfgs	6.1867747	49
ADGRL2	0.27579641	5.1831903e-11	0.21203988	5.2936784e-11	0.51216372	False	True	powell	6.0787241	43
ADGRL3	0.033458791	0.009890911	0.68428265	0.083164583	0.18920307	True	True	lbfgs	5.3209252	10
ADGRL4	0.0030419812	0.022162373	0.51142011	0.154087	0.30928854	False	True	lbfgs	5.6400864	6
ADGRV1	0.17121875	0.0045887799	0.11606169	0.2446836	0.46344718	False	True	lbfgs	5.6455847	16
ADH1A	0.10031501	5.588804e-11	0.30454162	0.037095696	0.55804767	False	True	powell	5.7366279	11
ADH1B	0.36561943	5.3047734e-11	0.11318672	5.5359519e-11	0.52119385	True	True	powell	5.6196877	19
ADH4	0.051615395	0.0017587751	0.22634349	0.23300016	0.48728218	False	True	powell	5.6481706	5
ADH5	0.17368656	0.0010019201	0.14390192	0.17843213	0.50297748	False	True	lbfgs	7.4770448	116
ADH6	0.05905689	0.045942426	0.13412541	0.11291427	0.647961	False	True	lbfgs	5.5848999	2
ADH7	0.25648921	0.011769064	0.14494469	0.089493325	0.49730371	True	True	powell	5.7335551	7
ADHFE1	0.2464826	3.2375424e-11	0.20007319	0.22973519	0.32370901	False	True	powell	5.7019825	10
ADI1	0.001711602	0.030278217	0.33086688	0.00025430352	0.636889	False	True	lbfgs	7.2213142	103
ADIG	0.12625847	0.0087809924	0.26472148	0.18345277	0.41678629	False	True	lbfgs	5.6884283	10
ADIPOQ	0.14774268	0.018010198	0.12343007	0.1315432	0.57927384	False	True	lbfgs	5.4259927	2
ADIPOR1	0.23228561	0.021757582	0.19890091	0.030783648	0.51627225	False	True	lbfgs	6.7175857	86
ADIPOR2	0.40143708	6.2089266e-09	2.2295327e-10	1.0855513e-08	0.5985629	False	True	powell	6.3969906	67
ADIRF	0.58999049	0.0043456402	4.2057852e-11	4.0690869e-11	0.40566387	True	True	powell	6.4977152	55
ADK	0.30591479	4.3645503e-11	0.15750434	0.11425204	0.42232883	True	True	powell	6.3124802	58
ADM	0.18483275	7.6899372e-11	0.082334199	7.4472068e-11	0.73283305	True	True	powell	6.101854	43
ADM2	0.37497568	6.3201832e-11	0.03275167	7.493889e-11	0.59227265	False	True	powell	5.7418697	22
ADM5	0.10620618	1.2214727e-09	0.30448768	0.052690906	0.53661524	False	True	powell	5.1234848	0
ADNP	0.23399351	0.080061726	0.097213951	0.024201835	0.56452898	False	True	lbfgs	6.4127883	75
ADNP2	0.22985708	0.0033446294	0.041087901	7.4950882e-11	0.72571039	False	True	powell	5.9758327	38
ADO	0.023717154	8.1715187e-11	0.15008933	0.11030205	0.71589147	False	True	powell	5.649184	12
ADORA1	0.17669637	1.4228959e-09	0.33847149	4.9728717e-11	0.48483214	False	True	powell	5.7042668	14
ADORA2A	5.6402433e-11	4.7554417e-11	0.49882072	0.030905902	0.47027338	False	True	powell	5.9257404	31
ADORA2B	0.18467742	0.034341672	0.025864775	0.02603183	0.7290843	False	True	powell	5.9371489	29
ADORA3	0.074572815	0.032661232	0.35651031	0.072966645	0.463289	False	True	lbfgs	5.7470589	10
ADPGK	0.36314929	4.4814813e-11	0.13043397	0.061596906	0.44481984	False	True	powell	6.4687222	81
ADPRH	0.084144708	6.2629238e-11	0.16747122	0.14747394	0.60091014	False	True	powell	6.2158051	69
ADPRHL1	0.14288959	0.033712306	0.15489539	0.33321949	0.33528322	False	True	lbfgs	5.2437842	0
ADPRHL2	0.034781731	0.037911237	0.18984461	7.3817006e-11	0.73746242	False	True	powell	7.2689149	116
ADPRM	0.098070669	0.01278488	0.28205911	0.12391262	0.48317272	False	True	lbfgs	5.8474512	14
ADRA1A	0.11908614	0.016721279	0.46469344	0.068515226	0.33098392	False	True	lbfgs	5.8590689	14
ADRA1B	0.31519085	0.12736249	0.087338961	0.03845326	0.43165444	False	True	lbfgs	6.0725899	33
ADRA1D	0.046959359	0.00103422	0.21554944	0.36456755	0.37188943	False	True	powell	5.9520189	28
ADRA2A	0.26480722	0.014763938	0.11019225	0.19322186	0.41701473	False	True	lbfgs	5.8982595	20
ADRA2B	0.11094374	0.095836212	0.12982397	0.080356736	0.58303934	False	True	lbfgs	5.3174217	3
ADRA2C	0.00017568557	0.0067978706	0.16795668	0.32563935	0.49943041	False	True	lbfgs	5.6030564	3
ADRB1	0.016979531	0.23398167	0.29600967	0.029520431	0.4235087	False	True	powell	8.1993895	118
ADRB2	0.16621637	1.6990843e-09	0.21032674	0.17227613	0.45118077	False	True	powell	5.9211871	25
ADRB3	0.010913104	0.008300394	0.18191839	0.25587699	0.54299112	False	True	lbfgs	5.2890809	1
ADRM1	0.19761663	0.00019591164	0.4794138	0.15400508	0.16876859	False	True	lbfgs	7.3838511	105
ADSL	0.17863154	0.00031282922	0.14015301	0.1415208	0.53938183	False	True	lbfgs	6.0913907	47
ADSS1	0.26820267	0.079829437	0.41328621	0.0055375124	0.23314417	True	True	lbfgs	5.737569	23
ADSS2	0.1843915	2.992986e-11	0.34823766	0.19216751	0.27520333	False	True	powell	7.268287	108
ADTRP	0.098724238	0.083259312	0.067881635	0.12470213	0.62543268	False	True	lbfgs	5.0901336	2
AEBP1	0.0037734375	0.042699604	0.73972373	0.0017665257	0.2120367	False	True	lbfgs	7.108311	85
AEBP2	0.2416631	0.01212353	0.063500142	0.22546628	0.45724695	False	True	lbfgs	6.6312556	86
AEN	0.0060422838	0.0126338	0.070091487	0.15619165	0.75504078	False	True	lbfgs	6.4673492	85
AFAP1	0.018762396	9.2080521e-11	0.063335148	1.0971528e-10	0.91790246	False	True	powell	6.284861	67
AFAP1L1	0.087356399	5.4144661e-11	0.32395768	0.073660925	0.51502499	False	True	powell	5.7947095	15
AFAP1L2	0.15100486	0.050392872	0.21761338	0.080965917	0.50002297	False	True	lbfgs	5.9159509	26
AFDN	0.15420553	0.095714905	0.28731403	0.01293846	0.44982707	False	True	powell	6.5970287	73
AFF1	0.16991552	0.027944762	0.17370753	0.26743682	0.36099537	False	True	lbfgs	7.0501762	103
AFF2	2.3143917e-05	0.018027072	0.36031624	0.12171257	0.49992097	False	True	lbfgs	5.3910543	0
AFF3	0.13742249	3.2966323e-11	0.39032324	0.16690898	0.3053453	False	True	powell	5.7175817	14
AFF4	0.23819157	7.1617151e-11	0.1032183	6.6224715e-11	0.65859012	False	True	powell	6.9994765	101
AFG1L	1.2626407e-10	8.9028767e-11	0.15493664	0.041770013	0.80329335	False	True	powell	5.2085633	1
AFG3L2	0.12617329	7.286332e-11	0.13140443	0.023697248	0.71872504	False	True	powell	6.6338935	90
AFM	0.096899852	7.0132913e-11	0.33086702	0.1114628	0.46077033	False	True	powell	5.4624822	0
AFMID	0.17963995	0.02246648	7.9944345e-11	8.7147938e-11	0.79789357	False	True	powell	6.1561239	50
AFP	0.18829439	0.027139712	0.26593216	0.12412101	0.39451273	False	True	lbfgs	5.5220367	0
AFTPH	0.1419405	0.0079770955	0.022420148	0.18337151	0.64429075	False	True	lbfgs	6.4687407	77
AGA	0.24113991	7.4723617e-11	0.064206012	0.014564134	0.68008994	False	True	powell	6.2479263	66
AGAP1	0.17658049	0.001418502	0.5216549	0.06879117	0.23155494	False	True	lbfgs	7.386091	117
AGAP2	0.0229284	0.00027655436	0.83089613	0.040542635	0.10535628	True	True	lbfgs	5.7811658	20
AGAP3	0.030783209	0.0081669592	0.72947348	1.9906943e-06	0.23157436	False	True	lbfgs	6.5870145	89
AGAP9	0.23975796	0.0017126284	0.34713681	4.8629929e-11	0.4113926	False	True	powell	7.2582153	110
AGBL1	0.12059728	0.014770179	0.21137595	0.14939305	0.50386354	False	True	lbfgs	5.5831757	2
AGBL2	0.025887593	6.792398e-11	0.26029719	0.04061416	0.67320106	False	True	powell	4.9564759	0
AGBL3	0.10812354	0.0048201671	0.29851456	0.020696845	0.56784488	False	True	lbfgs	5.6882976	7
AGBL4	0.060887006	0.0048837251	0.35742525	0.1743996	0.40240442	False	True	powell	5.5058092	7
AGBL5	0.25936466	0.0036960418	7.403279e-11	8.03833e-11	0.73693929	False	True	powell	6.4671013	91
AGER	0.11506253	0.0001303972	0.041619522	0.016504021	0.82668353	True	True	lbfgs	5.9300341	27
AGFG1	0.30881941	3.6542822e-11	0.091876912	0.2343843	0.36491938	False	True	powell	6.8868595	94
AGFG2	0.27750291	0.022063822	7.0660499e-11	7.12821e-11	0.70043327	False	True	powell	6.0329439	45
AGGF1	0.20430045	7.7232598e-11	0.034066304	7.617443e-11	0.76163325	False	True	powell	6.2297156	64
AGK	8.424792e-11	0.015781585	0.13610271	0.0063670561	0.84174864	False	True	powell	6.2294266	59
AGL	0.04271522	0.11159747	0.032376602	0.19643842	0.61687228	False	True	lbfgs	6.1649134	48
AGMAT	0.059579289	0.054774227	0.21683477	0.00057945406	0.66823226	False	True	lbfgs	5.4580092	5
AGMO	0.061718826	0.027266947	0.124789	0.14235225	0.64387298	False	True	lbfgs	5.6619482	7
AGO1	0.24522141	1.2967181e-10	7.6869294e-11	7.6699605e-11	0.75477858	False	True	powell	6.3350251	71
AGO2	0.18611956	5.1859407e-11	0.30039113	5.2769677e-11	0.51348931	False	True	powell	6.6552175	79
AGO3	0.080804715	0.028799517	0.15429476	0.31230043	0.42380058	False	True	lbfgs	6.0021579	30
AGO4	0.18836429	0.17885741	0.06886573	0.0035459469	0.56036662	False	True	lbfgs	5.7226615	18
AGPAT1	0.18073487	0.027935979	0.49531694	0.016925752	0.27908646	False	True	lbfgs	6.8840014	106
AGPAT2	0.27178061	3.6702605e-11	0.31713011	0.046194735	0.36489455	False	True	powell	7.0798282	95
AGPAT3	6.1585678e-08	0.041044645	0.50393443	0.02574925	0.42927161	False	True	lbfgs	6.1110672	49
AGPAT4	0.062826031	0.016841817	0.52972744	0.05934596	0.33125876	True	True	lbfgs	6.1560345	27
AGPAT5	0.20988787	0.011613476	0.30207847	3.0593511e-05	0.47638959	False	True	lbfgs	6.08779	45
AGPS	0.15274575	0.0024755893	0.031838084	0.16178709	0.65115349	False	True	powell	6.7039904	96
AGR2	0.24069622	0.031564855	0.36819601	0.00013224179	0.35941067	False	True	lbfgs	7.0063546	71
AGR3	0.20262928	0.0078340774	0.089958251	0.20097413	0.49860426	True	True	lbfgs	5.7565827	24
AGRN	0.11923196	5.9514519e-10	0.30724413	0.13714942	0.43637449	False	True	powell	7.536631	100
AGRP	0.051674516	5.8511518e-11	0.31544922	0.059699543	0.57317672	False	True	powell	5.4731772	4
AGT	0.11699958	0.027259618	0.44967987	0.045660385	0.36040054	True	True	lbfgs	5.7594491	29
AGTPBP1	0.010596801	0.013632066	0.66624473	0.0073586732	0.30216773	False	True	lbfgs	6.0107978	38
AGTR1	0.09217788	0.10138332	0.19106182	0.25528005	0.36009694	False	True	lbfgs	5.8914989	20
AGTR2	7.2844265e-11	1.6314735e-09	0.24050813	0.18754996	0.5719419	False	True	powell	5.7188406	6
AGTRAP	0.43436224	2.5574045e-08	0.1135182	0.0010754206	0.45104412	False	True	lbfgs	6.5781253	80
AGXT	0.020048681	4.4378981e-11	0.31433958	0.23494135	0.43067039	False	True	powell	5.661456	6
AGXT2	0.0026125604	0.048775632	0.11694995	0.21429439	0.61736747	False	True	lbfgs	5.5024785	2
AHCTF1	0.16767962	0.45288573	0.06266042	4.6498746e-05	0.31672773	False	True	lbfgs	6.9322353	104
AHCY	0.20637953	0.072885787	0.36174715	0.10522505	0.25376248	False	True	lbfgs	7.3495353	106
AHCYL1	0.11155828	0.022810143	0.39396765	0.048913862	0.42275006	False	True	lbfgs	7.4481518	115
AHCYL2	0.26854613	1.0758215e-10	0.069028616	6.6964038e-11	0.66242525	True	True	powell	6.4567188	62
AHDC1	0.11707971	5.5869413e-11	0.32514336	0.013888361	0.54388856	False	True	powell	6.2358547	61
AHI1	0.024895069	1.1772003e-09	0.26044227	7.1684867e-11	0.71466266	False	True	powell	6.1429299	54
AHNAK	0.34965199	0.00016780469	0.1198965	0.020197052	0.51008665	False	True	lbfgs	7.8266248	108
AHNAK2	0.29652939	6.4855425e-11	0.072235714	0.080573985	0.55066091	True	True	powell	6.3676855	54
AHR	0.25621432	0.017484326	0.40863876	0.002164066	0.31549852	False	True	lbfgs	7.1043606	94
AHRR	0.0053952294	0.0010598743	0.12370556	0.3921647	0.47767464	False	True	lbfgs	5.7174909	17
AHSA1	0.21829263	0.0078110936	0.34303613	0.12664795	0.3042122	False	True	lbfgs	6.5699391	73
AHSG	0.1535959	0.008267225	0.25042101	0.28782968	0.29988618	False	True	lbfgs	5.6089696	1
AHSP	0.10936448	0.042605856	0.20718134	0.32931839	0.31152993	False	True	lbfgs	4.919279	0
AICDA	0.043810937	2.8427944e-10	0.25322442	0.076209037	0.6267556	False	True	powell	5.142388	1
AIDA	0.21311184	0.0029480676	0.10223973	0.33348602	0.34821435	False	True	lbfgs	7.0300244	106
AIF1	0.036900478	0.055003197	0.63017928	5.8693127e-05	0.27785835	False	True	lbfgs	6.5072898	74
AIF1L	0.13730772	0.022203495	0.27981617	0.090637114	0.4700355	True	True	lbfgs	5.754574	20
AIFM1	0.30017381	0.030024844	0.095994294	0.044522258	0.52928479	False	True	lbfgs	6.1052488	48
AIFM2	0.19766007	5.2551292e-11	0.31243635	8.8314269e-11	0.48990358	False	True	powell	6.5681918	84
AIFM3	0.029693142	0.12647044	0.23251577	6.1165855e-11	0.61132065	False	True	powell	5.5532082	6
AIG1	0.28690119	6.2344763e-11	0.10001087	0.11400455	0.49908339	False	True	powell	6.168361	53
AIM2	0.13669349	0.014318067	0.0038614746	0.20173516	0.64339181	True	True	lbfgs	5.7260783	25
AIMP1	0.14158675	8.425824e-11	0.0085585137	0.28588505	0.56396969	False	True	powell	6.4102852	71
AIMP2	0.23317201	5.1575084e-11	0.21810389	0.033048344	0.51567576	False	True	powell	6.1029093	49
AIP	0.23116187	9.2797954e-11	8.2904994e-11	8.2615197e-11	0.76883813	False	True	powell	6.1953001	54
AIPL1	0.04598506	1.1406569e-09	0.22722288	0.23466929	0.49212277	False	True	powell	5.3455167	2
AIRE	0.13076166	0.011949832	0.2880785	0.23481086	0.33439915	False	True	lbfgs	5.8583881	16
AJAP1	0.085727145	0.0052894875	0.50210411	0.149142	0.25773726	False	True	lbfgs	5.5515471	5
AJM1	0.21504954	0.0056944901	0.40311455	0.0034008769	0.37274054	False	True	lbfgs	5.9646679	37
AJUBA	0.24212785	0.01524206	0.00032427858	0.059437664	0.68286814	False	True	lbfgs	6.1363007	47
AK1	0.23198229	0.030245583	0.039587997	7.0271709e-11	0.69818414	False	True	powell	6.7967213	97
AK2	0.10982041	0.012413091	0.58451711	0.005409896	0.2878395	False	True	lbfgs	7.7375817	110
AK3	0.17103673	0.00023164969	0.2137215	0.12326941	0.49174071	False	True	lbfgs	6.4222632	79
