gene	alias	aoi_label	aoi_code	q3	quantum	implied_counts	counts_reliable	n_genes_sharing_value	negprobe_implied_counts	assessable_in_compartment
IDO1	IDO1	TIME-B12	TIME-B	63.030000000000001	3.5	18.008571428571429	True	782	7.9942857142857147	False
LAG3	LAG-3	TIME-B12	TIME-B	66.530000000000001	3.5	19.008571428571429	True	752	7.9942857142857147	False
PDCD1	PD-1	TIME-B12	TIME-B	73.530000000000001	3.5	21.008571428571429	True	613	7.9942857142857147	False
TIGIT	TIGIT	TIME-B12	TIME-B	63.030000000000001	3.5	18.008571428571429	True	782	7.9942857142857147	False
VSIR	VISTA	TIME-B12	TIME-B	140.06999999999999	3.5	40.019999999999996	True	112	7.9942857142857147	True
CD274	PD-L1	TIME-B14	TIME-B	116.53	1.210000000000008	96.305785123966317	True	65	27.247933884297339	True
CD276	B7-H3	TIME-B14	TIME-B	188.15000000000001	1.210000000000008	155.49586776859402	True	12	27.247933884297339	True
CTLA4	CTLA-4	TIME-B14	TIME-B	60.700000000000003	1.210000000000008	50.165289256198022	True	284	27.247933884297339	False
HAVCR2	TIM-3	TIME-B14	TIME-B	197.87	1.210000000000008	163.52892561983364	True	10	27.247933884297339	True
IDO1	IDO1	TIME-B14	TIME-B	252.49000000000001	1.210000000000008	208.66942148760194	True	6	27.247933884297339	False
LAG3	LAG-3	TIME-B14	TIME-B	70.409999999999997	1.210000000000008	58.190082644627715	True	185	27.247933884297339	False
PDCD1	PD-1	TIME-B14	TIME-B	63.119999999999997	1.210000000000008	52.165289256198001	True	245	27.247933884297339	False
TIGIT	TIGIT	TIME-B14	TIME-B	30.350000000000001	1.210000000000008	25.082644628099011	True	144	27.247933884297339	False
VSIR	VISTA	TIME-B14	TIME-B	129.88999999999999	1.210000000000008	107.34710743801581	True	45	27.247933884297339	True
CD274	PD-L1	TIME-B15	TIME-B	81.510000000000005	1.0600000000000023	76.896226415094176	True	160	34.650943396226339	True
CD276	B7-H3	TIME-B15	TIME-B	148.21000000000001	1.0600000000000023	139.82075471698084	True	21	34.650943396226339	True
CTLA4	CTLA-4	TIME-B15	TIME-B	76.219999999999999	1.0600000000000023	71.90566037735833	True	169	34.650943396226339	False
HAVCR2	TIM-3	TIME-B15	TIME-B	86.810000000000002	1.0600000000000023	81.896226415094162	True	117	34.650943396226339	True
IDO1	IDO1	TIME-B15	TIME-B	39.170000000000002	1.0600000000000023	36.952830188679165	True	302	34.650943396226339	False
LAG3	LAG-3	TIME-B15	TIME-B	64.579999999999998	1.0600000000000023	60.92452830188666	True	238	34.650943396226339	False
PDCD1	PD-1	TIME-B15	TIME-B	98.450000000000003	1.0600000000000023	92.87735849056584	True	79	34.650943396226339	False
TIGIT	TIGIT	TIME-B15	TIME-B	57.170000000000002	1.0600000000000023	53.933962264150829	True	279	34.650943396226339	False
VSIR	VISTA	TIME-B15	TIME-B	152.44	1.0600000000000023	143.81132075471666	True	25	34.650943396226339	True
CD274	PD-L1	TIME-B19	TIME-B	78.159999999999997	0.85999999999999943	90.883720930232613	True	173	54.837209302325611	True
CD276	B7-H3	TIME-B19	TIME-B	133.99000000000001	0.85999999999999943	155.80232558139545	True	30	54.837209302325611	True
CTLA4	CTLA-4	TIME-B19	TIME-B	80.739999999999995	0.85999999999999943	93.883720930232613	True	149	54.837209302325611	False
HAVCR2	TIM-3	TIME-B19	TIME-B	112.51000000000001	0.85999999999999943	130.82558139534893	True	54	54.837209302325611	True
IDO1	IDO1	TIME-B19	TIME-B	71.290000000000006	0.85999999999999943	82.895348837209369	True	212	54.837209302325611	False
LAG3	LAG-3	TIME-B19	TIME-B	53.25	0.85999999999999943	61.918604651162831	True	305	54.837209302325611	False
PDCD1	PD-1	TIME-B19	TIME-B	80.739999999999995	0.85999999999999943	93.883720930232613	True	149	54.837209302325611	False
TIGIT	TIGIT	TIME-B19	TIME-B	61.840000000000003	0.85999999999999943	71.906976744186096	True	272	54.837209302325611	False
VSIR	VISTA	TIME-B19	TIME-B	166.63	0.85999999999999943	193.75581395348848	True	11	54.837209302325611	True
CD274	PD-L1	TIME-B20	TIME-B	52.780000000000001	1.3199999999999932	39.98484848484869	True	436	43.143939393939618	True
CD276	B7-H3	TIME-B20	TIME-B	208.47	1.3199999999999932	157.93181818181901	True	11	43.143939393939618	True
CTLA4	CTLA-4	TIME-B20	TIME-B	47.5	1.3199999999999932	35.984848484848669	True	344	43.143939393939618	False
HAVCR2	TIM-3	TIME-B20	TIME-B	95	1.3199999999999932	71.969696969697338	True	141	43.143939393939618	True
IDO1	IDO1	TIME-B20	TIME-B	59.380000000000003	1.3199999999999932	44.984848484848719	True	452	43.143939393939618	False
LAG3	LAG-3	TIME-B20	TIME-B	48.82	1.3199999999999932	36.984848484848676	True	362	43.143939393939618	False
PDCD1	PD-1	TIME-B20	TIME-B	65.969999999999999	1.3199999999999932	49.977272727272982	True	420	43.143939393939618	False
TIGIT	TIGIT	TIME-B20	TIME-B	59.380000000000003	1.3199999999999932	44.984848484848719	True	452	43.143939393939618	False
VSIR	VISTA	TIME-B20	TIME-B	83.129999999999995	1.3199999999999932	62.977272727273046	True	268	43.143939393939618	True
CD274	PD-L1	TIME-B31	TIME-B	72.5	1.6899999999999977	42.899408284023728	True	391	27.9408284023669	True
CD276	B7-H3	TIME-B31	TIME-B	198.94	1.6899999999999977	117.71597633136111	True	13	27.9408284023669	True
CTLA4	CTLA-4	TIME-B31	TIME-B	50.579999999999998	1.6899999999999977	29.928994082840276	True	539	27.9408284023669	False
HAVCR2	TIM-3	TIME-B31	TIME-B	109.59	1.6899999999999977	64.846153846153939	True	118	27.9408284023669	True
IDO1	IDO1	TIME-B31	TIME-B	50.579999999999998	1.6899999999999977	29.928994082840276	True	539	27.9408284023669	False
LAG3	LAG-3	TIME-B31	TIME-B	60.700000000000003	1.6899999999999977	35.917159763313663	True	585	27.9408284023669	False
PDCD1	PD-1	TIME-B31	TIME-B	65.75	1.6899999999999977	38.905325443787035	True	497	27.9408284023669	False
TIGIT	TIGIT	TIME-B31	TIME-B	45.520000000000003	1.6899999999999977	26.93491124260359	True	420	27.9408284023669	False
VSIR	VISTA	TIME-B31	TIME-B	99.469999999999999	1.6899999999999977	58.857988165680553	True	165	27.9408284023669	True
CD274	PD-L1	TIME-B35	TIME-B	149.84	1.8999999999999915	78.863157894737199	True	38	19.163157894736926	True
CD276	B7-H3	TIME-B35	TIME-B	94.840000000000003	1.8999999999999915	49.915789473684434	True	224	19.163157894736926	True
CTLA4	CTLA-4	TIME-B35	TIME-B	70.180000000000007	1.8999999999999915	36.936842105263324	True	581	19.163157894736926	False
HAVCR2	TIM-3	TIME-B35	TIME-B	77.769999999999996	1.8999999999999915	40.9315789473686	True	445	19.163157894736926	True
IDO1	IDO1	TIME-B35	TIME-B	37.93	1.8999999999999915	19.963157894736931	True	231	19.163157894736926	False
LAG3	LAG-3	TIME-B35	TIME-B	62.590000000000003	1.8999999999999915	32.942105263158041	True	596	19.163157894736926	False
PDCD1	PD-1	TIME-B35	TIME-B	100.53	1.8999999999999915	52.91052631578971	True	180	19.163157894736926	False
TIGIT	TIGIT	TIME-B35	TIME-B	55	1.8999999999999915	28.947368421052762	True	579	19.163157894736926	False
VSIR	VISTA	TIME-B35	TIME-B	110.01000000000001	1.8999999999999915	57.900000000000261	True	153	19.163157894736926	True
CD274	PD-L1	TIME-L05	TIME-L	65.290000000000006	0.92000000000000171	70.9673913043477	True	213	45.815217391304259	True
CD276	B7-H3	TIME-L05	TIME-L	177.49000000000001	0.92000000000000171	192.92391304347791	True	8	45.815217391304259	True
CTLA4	CTLA-4	TIME-L05	TIME-L	75.409999999999997	0.92000000000000171	81.967391304347672	True	161	45.815217391304259	True
HAVCR2	TIM-3	TIME-L05	TIME-L	92.879999999999995	0.92000000000000171	100.95652173913024	True	86	45.815217391304259	True
IDO1	IDO1	TIME-L05	TIME-L	56.100000000000001	0.92000000000000171	60.978260869565105	True	291	45.815217391304259	True
LAG3	LAG-3	TIME-L05	TIME-L	60.700000000000003	0.92000000000000171	65.978260869565105	True	255	45.815217391304259	False
PDCD1	PD-1	TIME-L05	TIME-L	60.700000000000003	0.92000000000000171	65.978260869565105	True	255	45.815217391304259	True
TIGIT	TIGIT	TIME-L05	TIME-L	69.890000000000001	0.92000000000000171	75.967391304347686	True	163	45.815217391304259	True
VSIR	VISTA	TIME-L05	TIME-L	171.97	0.92000000000000171	186.92391304347791	True	21	45.815217391304259	True
CD274	PD-L1	TIME-L12a	TIME-L	141.05000000000001	1.2800000000000011	110.19531249999991	True	31	20.578124999999982	True
CD276	B7-H3	TIME-L12a	TIME-L	162.84999999999999	1.2800000000000011	127.22656249999989	True	28	20.578124999999982	True
CTLA4	CTLA-4	TIME-L12a	TIME-L	128.22999999999999	1.2800000000000011	100.1796874999999	True	59	20.578124999999982	True
HAVCR2	TIM-3	TIME-L12a	TIME-L	155.16	1.2800000000000011	121.21874999999989	True	30	20.578124999999982	True
IDO1	IDO1	TIME-L12a	TIME-L	238.50999999999999	1.2800000000000011	186.33593749999983	True	13	20.578124999999982	True
LAG3	LAG-3	TIME-L12a	TIME-L	169.25999999999999	1.2800000000000011	132.23437499999989	True	20	20.578124999999982	False
PDCD1	PD-1	TIME-L12a	TIME-L	76.939999999999998	1.2800000000000011	60.109374999999943	True	157	20.578124999999982	True
TIGIT	TIGIT	TIME-L12a	TIME-L	100.02	1.2800000000000011	78.140624999999929	True	93	20.578124999999982	True
VSIR	VISTA	TIME-L12a	TIME-L	135.91999999999999	1.2800000000000011	106.1874999999999	True	37	20.578124999999982	True
CD274	PD-L1	TIME-L12b	TIME-L	151.41	0.48999999999999488	309.00000000000324	True	16	75.755102040817107	True
CD276	B7-H3	TIME-L12b	TIME-L	113.44	0.48999999999999488	231.51020408163507	True	29	75.755102040817107	True
CTLA4	CTLA-4	TIME-L12b	TIME-L	129.5	0.48999999999999488	264.28571428571706	True	16	75.755102040817107	True
HAVCR2	TIM-3	TIME-L12b	TIME-L	98.829999999999998	0.48999999999999488	201.69387755102252	True	41	75.755102040817107	True
IDO1	IDO1	TIME-L12b	TIME-L	118.79000000000001	0.48999999999999488	242.42857142857397	True	27	75.755102040817107	True
LAG3	LAG-3	TIME-L12b	TIME-L	75.459999999999994	0.48999999999999488	154.00000000000159	True	96	75.755102040817107	False
PDCD1	PD-1	TIME-L12b	TIME-L	108.08	0.48999999999999488	220.57142857143086	True	41	75.755102040817107	True
TIGIT	TIGIT	TIME-L12b	TIME-L	104.67	0.48999999999999488	213.6122448979614	True	33	75.755102040817107	True
VSIR	VISTA	TIME-L12b	TIME-L	157.25999999999999	0.48999999999999488	320.93877551020739	True	9	75.755102040817107	True
CD274	PD-L1	TIME-L15	TIME-L	112.45999999999999	0.67000000000000171	167.85074626865628	True	28	45.029850746268544	True
CD276	B7-H3	TIME-L15	TIME-L	180.08000000000001	0.67000000000000171	268.77611940298442	True	7	45.029850746268544	True
CTLA4	CTLA-4	TIME-L15	TIME-L	101.75	0.67000000000000171	151.86567164179067	True	56	45.029850746268544	True
HAVCR2	TIM-3	TIME-L15	TIME-L	44.18	0.67000000000000171	65.940298507462515	True	248	45.029850746268544	True
IDO1	IDO1	TIME-L15	TIME-L	68.280000000000001	0.67000000000000171	101.91044776119377	True	124	45.029850746268544	True
LAG3	LAG-3	TIME-L15	TIME-L	87.700000000000003	0.67000000000000171	130.89552238805936	True	92	45.029850746268544	False
PDCD1	PD-1	TIME-L15	TIME-L	85.689999999999998	0.67000000000000171	127.89552238805938	True	79	45.029850746268544	True
TIGIT	TIGIT	TIME-L15	TIME-L	102.42	0.67000000000000171	152.86567164179067	True	47	45.029850746268544	True
VSIR	VISTA	TIME-L15	TIME-L	120.5	0.67000000000000171	179.85074626865625	True	32	45.029850746268544	True
CD274	PD-L1	TIME-L18	TIME-L	112.05	1.4000000000000057	80.035714285713965	True	88	28.592857142857028	True
CD276	B7-H3	TIME-L18	TIME-L	107.84999999999999	1.4000000000000057	77.035714285713965	True	117	28.592857142857028	True
CTLA4	CTLA-4	TIME-L18	TIME-L	89.640000000000001	1.4000000000000057	64.028571428571169	True	196	28.592857142857028	True
HAVCR2	TIM-3	TIME-L18	TIME-L	56.030000000000001	1.4000000000000057	40.021428571428409	True	453	28.592857142857028	True
IDO1	IDO1	TIME-L18	TIME-L	50.420000000000002	1.4000000000000057	36.01428571428557	True	401	28.592857142857028	True
LAG3	LAG-3	TIME-L18	TIME-L	79.840000000000003	1.4000000000000057	57.028571428571198	True	291	28.592857142857028	False
PDCD1	PD-1	TIME-L18	TIME-L	81.239999999999995	1.4000000000000057	58.02857142857119	True	277	28.592857142857028	True
TIGIT	TIGIT	TIME-L18	TIME-L	51.82	1.4000000000000057	37.014285714285563	True	440	28.592857142857028	True
VSIR	VISTA	TIME-L18	TIME-L	86.840000000000003	1.4000000000000057	62.028571428571176	True	255	28.592857142857028	True
CD274	PD-L1	TIME-L19	TIME-L	118.23999999999999	1.1800000000000068	100.20338983050789	True	65	35.220338983050645	True
CD276	B7-H3	TIME-L19	TIME-L	152.53	1.1800000000000068	129.26271186440604	True	22	35.220338983050645	True
CTLA4	CTLA-4	TIME-L19	TIME-L	127.7	1.1800000000000068	108.22033898305023	True	45	35.220338983050645	True
HAVCR2	TIM-3	TIME-L19	TIME-L	83.950000000000003	1.1800000000000068	71.144067796609761	True	156	35.220338983050645	True
