interaction_name	pathway_name	ligand	receptor	annotation	interaction_name_2	evidence	is_one_to_one	ligand_is_complex	receptor_is_complex	ligand_subunits	receptor_subunits	ligand_secreted_type	ligand_transmembrane	receptor_transmembrane	receptor_surfaceome_main	receptor_adhesome	is_neurotransmitter
SEMA3C_NRP1_NRP2	SEMA3	SEMA3C	NRP1_NRP2	Secreted Signaling	SEMA3C - (NRP1+NRP2)	PMID: 27533782	FALSE	FALSE	TRUE	SEMA3C	NRP1;NRP2;PLXND1	secreted	FALSE	TRUE	Receptors	Adhesion receptor	FALSE
SEMA3C_PLXND1	SEMA3	SEMA3C	PLXND1	Secreted Signaling	SEMA3C - PLXND1	PMID: 27533782	TRUE	FALSE	FALSE	SEMA3C	PLXND1	secreted	FALSE	TRUE	Receptors		FALSE
SEMA3E_PLXND1	SEMA3	SEMA3E	PLXND1	Secreted Signaling	SEMA3E - PLXND1	PMID: 22325954	TRUE	FALSE	FALSE	SEMA3E	PLXND1	secreted	FALSE	TRUE	Receptors		FALSE
ADM_CALCR	CALCR	ADM	CALCR	Secreted Signaling	ADM - CALCR	KEGG: hsa04080	TRUE	FALSE	FALSE	ADM	CALCR	hormone	FALSE	TRUE	Receptors		FALSE
ADM_CALCRL	CALCR	ADM	CALCRL	Secreted Signaling	ADM - CALCRL	KEGG: hsa04080	TRUE	FALSE	FALSE	ADM	CALCRL	hormone	FALSE	TRUE	Receptors		FALSE
AGT_MAS1	AGT	AGT	MAS1	Secreted Signaling	AGT - MAS1	KEGG: hsa04080	TRUE	FALSE	FALSE	AGT	MAS1	secreted	FALSE		Receptors		FALSE
ANXA1_FPR2	ANNEXIN	ANXA1	FPR2	Secreted Signaling	ANXA1 - FPR2	PMID: 23230437	TRUE	FALSE	FALSE	ANXA1	FPR2	secreted	FALSE	TRUE	Receptors		FALSE
ANXA1_FPR1	ANNEXIN	ANXA1	FPR1	Secreted Signaling	ANXA1 - FPR1	PMID: 23230437	TRUE	FALSE	FALSE	ANXA1	FPR1	secreted	FALSE	TRUE	Receptors		FALSE
APELA_APLNR	APJ	APELA	APLNR	Secreted Signaling	APELA - APLNR	PMID: 25995451	TRUE	FALSE	FALSE	APELA	APLNR	hormone	FALSE	TRUE	Receptors		FALSE
CALCA_CALCR	CALCR	CALCA	CALCR	Secreted Signaling	CALCA - CALCR	KEGG: hsa04080	TRUE	FALSE	FALSE	CALCA	CALCR	hormone	FALSE	TRUE	Receptors		TRUE
CALCA_CALCRL	CALCR	CALCA	CALCRL	Secreted Signaling	CALCA - CALCRL	KEGG: hsa04080	TRUE	FALSE	FALSE	CALCA	CALCRL	hormone	FALSE	TRUE	Receptors		TRUE
CALCB_CALCR	CALCR	CALCB	CALCR	Secreted Signaling	CALCB - CALCR	KEGG: hsa04080	TRUE	FALSE	FALSE	CALCB	CALCR	hormone	FALSE	TRUE	Receptors		TRUE
CALCB_CALCRL	CALCR	CALCB	CALCRL	Secreted Signaling	CALCB - CALCRL	KEGG: hsa04080	TRUE	FALSE	FALSE	CALCB	CALCRL	hormone	FALSE	TRUE	Receptors		TRUE
CRH_CRHR1	CRH	CRH	CRHR1	Secreted Signaling	CRH - CRHR1	KEGG: hsa04080	TRUE	FALSE	FALSE	CRH	CRHR1	hormone	FALSE	TRUE	Receptors		FALSE
CRH_CRHR2	CRH	CRH	CRHR2	Secreted Signaling	CRH - CRHR2	KEGG: hsa04080	TRUE	FALSE	FALSE	CRH	CRHR2	hormone	FALSE	TRUE	Receptors		FALSE
ENHO_GPR19	ENHO	ENHO	GPR19	Secreted Signaling	ENHO - GPR19	PMID: 28476646	TRUE	FALSE	FALSE	ENHO	GPR19				Receptors		FALSE
GAS6_AXL	GAS	GAS6	AXL	Secreted Signaling	GAS6 - AXL	PMID: 27801848	TRUE	FALSE	FALSE	GAS6	AXL	secreted	FALSE	TRUE	Receptors		FALSE
GAS6_MERTK	GAS	GAS6	MERTK	Secreted Signaling	GAS6 - MERTK	PMID: 27801848	TRUE	FALSE	FALSE	GAS6	MERTK	secreted	FALSE	TRUE	Receptors		FALSE
GAS6_TYRO3	GAS	GAS6	TYRO3	Secreted Signaling	GAS6 - TYRO3	PMID: 27801848	TRUE	FALSE	FALSE	GAS6	TYRO3	secreted	FALSE	TRUE	Receptors		FALSE
GCG_GCGR	GCG	GCG	GCGR	Secreted Signaling	GCG - GCGR	KEGG: hsa04080	TRUE	FALSE	FALSE	GCG	GCGR	hormone	FALSE	TRUE	Unclassified		FALSE
GCG_GLP1R	GCG	GCG	GLP1R	Secreted Signaling	GCG - GLP1R	KEGG: hsa04080	TRUE	FALSE	FALSE	GCG	GLP1R	hormone	FALSE	TRUE	Receptors		FALSE
GCG_GLP2R	GCG	GCG	GLP2R	Secreted Signaling	GCG - GLP2R	KEGG: hsa04080	TRUE	FALSE	FALSE	GCG	GLP2R	hormone	FALSE	TRUE	Receptors		FALSE
GH_PRLR	GH	GH1	PRLR	Secreted Signaling	GH - PRLR	PMID: 23192981	TRUE	FALSE	FALSE	GH1	PRLR	hormone	FALSE	TRUE	Receptors		FALSE
GHRH_VIPR1	GHRH	GHRH	VIPR1	Secreted Signaling	GHRH - VIPR1	PMID: 10655511	TRUE	FALSE	FALSE	GHRH	VIPR1	secreted	FALSE	TRUE	Receptors		FALSE
GHRH_VIPR2	GHRH	GHRH	VIPR2	Secreted Signaling	GHRH - VIPR2	PMID: 10655511	TRUE	FALSE	FALSE	GHRH	VIPR2	secreted	FALSE	TRUE	Receptors		FALSE
GHRH_GHSR	GHRH	GHRH	GHSR	Secreted Signaling	GHRH - GHSR	PMID: 19088192	TRUE	FALSE	FALSE	GHRH	GHSR	secreted	FALSE	TRUE	Receptors		TRUE
GHRH_GHRHR	GHRH	GHRH	GHRHR	Secreted Signaling	GHRH - GHRHR	PMID: 26917260	TRUE	FALSE	FALSE	GHRH	GHRHR	secreted	FALSE	TRUE	Receptors		FALSE
GNRH1_GNRHR	GNRH	GNRH1	GNRHR	Secreted Signaling	GNRH1 - GNRHR	PMID: 19640273	TRUE	FALSE	FALSE	GNRH1	GNRHR	hormone	FALSE	TRUE	Receptors		FALSE
GRN_SORT1	GRN	GRN	SORT1	Secreted Signaling	GRN - SORT1	PMID: 29555433	TRUE	FALSE	FALSE	GRN	SORT1			TRUE	Receptors		FALSE
GUCA2A_GUCY2C	GUCA	GUCA2A	GUCY2C	Secreted Signaling	GUCA2A - GUCY2C	PMID: 22384056	TRUE	FALSE	FALSE	GUCA2A	GUCY2C				Receptors		FALSE
GUCA2B_GUCY2C	GUCA	GUCA2B	GUCY2C	Secreted Signaling	GUCA2B - GUCY2C	PMID: 22384056	TRUE	FALSE	FALSE	GUCA2B	GUCY2C				Receptors		FALSE
IAPP_CALCR	CALCR	IAPP	CALCR	Secreted Signaling	IAPP - CALCR	KEGG: hsa04080	TRUE	FALSE	FALSE	IAPP	CALCR	hormone	FALSE	TRUE	Receptors		FALSE
IAPP_CALCRL	CALCR	IAPP	CALCRL	Secreted Signaling	IAPP - CALCRL	KEGG: hsa04080	TRUE	FALSE	FALSE	IAPP	CALCRL	hormone	FALSE	TRUE	Receptors		FALSE
INSL3_RXFP2	RLN	INSL3	RXFP2	Secreted Signaling	INSL3 - RXFP2	KEGG: hsa04080	TRUE	FALSE	FALSE	INSL3	RXFP2	hormone	FALSE	TRUE	Receptors		FALSE
INSL3_RXFP1	RLN	INSL3	RXFP1	Secreted Signaling	INSL3 - RXFP1	KEGG: hsa04080	TRUE	FALSE	FALSE	INSL3	RXFP1	hormone	FALSE	TRUE	Receptors		FALSE
INSL3_RXFP4	RLN	INSL3	RXFP4	Secreted Signaling	INSL3 - RXFP4	KEGG: hsa04080	TRUE	FALSE	FALSE	INSL3	RXFP4	hormone	FALSE	TRUE	Receptors		FALSE
INSL3_RXFP3	RLN	INSL3	RXFP3	Secreted Signaling	INSL3 - RXFP3	KEGG: hsa04080	TRUE	FALSE	FALSE	INSL3	RXFP3	hormone	FALSE	TRUE	Receptors		FALSE
INSL5_RXFP4	RLN	INSL5	RXFP4	Secreted Signaling	INSL5 - RXFP4	KEGG: hsa04080	TRUE	FALSE	FALSE	INSL5	RXFP4	hormone	FALSE	TRUE	Receptors		FALSE
INSL5_RXFP3	RLN	INSL5	RXFP3	Secreted Signaling	INSL5 - RXFP3	KEGG: hsa04080	TRUE	FALSE	FALSE	INSL5	RXFP3	hormone	FALSE	TRUE	Receptors		FALSE
INSL5_RXFP2	RLN	INSL5	RXFP2	Secreted Signaling	INSL5 - RXFP2	KEGG: hsa04080	TRUE	FALSE	FALSE	INSL5	RXFP2	hormone	FALSE	TRUE	Receptors		FALSE
INSL5_RXFP1	RLN	INSL5	RXFP1	Secreted Signaling	INSL5 - RXFP1	KEGG: hsa04080	TRUE	FALSE	FALSE	INSL5	RXFP1	hormone	FALSE	TRUE	Receptors		FALSE
LEP_LEPR	LEP	LEP	LEPR	Secreted Signaling	LEP - LEPR	KEGG: hsa04080	TRUE	FALSE	FALSE	LEP	LEPR	secreted	FALSE	TRUE	Receptors		FALSE
LGALS9_CD45	GALECTIN	LGALS9	PTPRC	Secreted Signaling	LGALS9 - CD45	PMID: 30120235	TRUE	FALSE	FALSE	LGALS9	PTPRC	immune-related	FALSE	TRUE	Receptors		FALSE
NPS_NPSR1	NPS	NPS	NPSR1	Secreted Signaling	NPS - NPSR1	PMID: 19732772	TRUE	FALSE	FALSE	NPS	NPSR1	secreted	FALSE	TRUE	Receptors		FALSE
NPVF_NPFFR1	NPVF	NPVF	NPFFR1	Secreted Signaling	NPVF - NPFFR1	PMID: 29106375	TRUE	FALSE	FALSE	NPVF	NPFFR1			TRUE	Receptors		FALSE
NPVF_NPFFR2	NPVF	NPVF	NPFFR2	Secreted Signaling	NPVF - NPFFR2	PMID: 29106375	TRUE	FALSE	FALSE	NPVF	NPFFR2			TRUE	Receptors		FALSE
OSTN_NPR3	OSTN	OSTN	NPR3	Secreted Signaling	OSTN - NPR3	PMID: 29326144	TRUE	FALSE	FALSE	OSTN	NPR3				Receptors		FALSE
PMCH_MERTK	PMCH	PMCH	MERTK	Secreted Signaling	PMCH - MERTK	PMID: 30501104	TRUE	FALSE	FALSE	PMCH	MERTK	hormone	FALSE	TRUE	Receptors		TRUE
PROS1_AXL	PROS	PROS1	AXL	Secreted Signaling	PROS1 - AXL	PMID: 29531161	TRUE	FALSE	FALSE	PROS1	AXL			TRUE	Receptors		FALSE
PROS1_TYRO3	PROS	PROS1	TYRO3	Secreted Signaling	PROS1 - TYRO3	PMID: 30501104	TRUE	FALSE	FALSE	PROS1	TYRO3			TRUE	Receptors		FALSE
PSAP_GPR37L1	PSAP	PSAP	GPR37L1	Secreted Signaling	PSAP - GPR37L1	PMID: 23690594	TRUE	FALSE	FALSE	PSAP	GPR37L1	secreted	FALSE	TRUE	Receptors		FALSE
PSAP_GPR37	PSAP	PSAP	GPR37	Secreted Signaling	PSAP - GPR37	PMID: 23690594	TRUE	FALSE	FALSE	PSAP	GPR37	secreted	FALSE	TRUE	Receptors		FALSE
PTH_PTH1R	PTH	PTH	PTH1R	Secreted Signaling	PTH - PTH1R	KEGG: hsa04080	TRUE	FALSE	FALSE	PTH	PTH1R	hormone	FALSE	TRUE	Receptors		FALSE
PTH_PTH2R	PTH	PTH	PTH2R	Secreted Signaling	PTH - PTH2R	KEGG: hsa04080	TRUE	FALSE	FALSE	PTH	PTH2R	hormone	FALSE	TRUE	Receptors		TRUE
PTH2_PTH1R	PTH	PTH2	PTH1R	Secreted Signaling	PTH2 - PTH1R	KEGG: hsa04080	TRUE	FALSE	FALSE	PTH2	PTH1R	secreted	FALSE	TRUE	Receptors		FALSE
PTH2_PTH2R	PTH	PTH2	PTH2R	Secreted Signaling	PTH2 - PTH2R	KEGG: hsa04080	TRUE	FALSE	FALSE	PTH2	PTH2R	secreted	FALSE	TRUE	Receptors		TRUE
PTHLH_PTH1R	PTH	PTHLH	PTH1R	Secreted Signaling	PTHLH - PTH1R	PMID: 29577935	TRUE	FALSE	FALSE	PTHLH	PTH1R	hormone	FALSE	TRUE	Receptors		FALSE
QRFP_QRFPR	QRFP	QRFP	QRFPR	Secreted Signaling	QRFP - QRFPR	PMID: 25386115	TRUE	FALSE	FALSE	QRFP	QRFPR	secreted	FALSE	TRUE	Receptors		FALSE
RARRES2_GPR1	CHEMERIN	RARRES2	GPR1	Secreted Signaling	RARRES2 - GPR1	PMID: 24671882	TRUE	FALSE	FALSE	RARRES2	GPR1	secreted	FALSE		Receptors		FALSE
RARRES2_CMKLR1	CHEMERIN	RARRES2	CMKLR1	Secreted Signaling	RARRES2 - CMKLR1	PMID: 24671882	TRUE	FALSE	FALSE	RARRES2	CMKLR1	secreted	FALSE	TRUE	Receptors		FALSE
RLN1_RXFP2	RLN	RLN1	RXFP2	Secreted Signaling	RLN1 - RXFP2	KEGG: hsa04080	TRUE	FALSE	FALSE	RLN1	RXFP2	hormone	FALSE	TRUE	Receptors		FALSE
RLN1_RXFP1	RLN	RLN1	RXFP1	Secreted Signaling	RLN1 - RXFP1	KEGG: hsa04080	TRUE	FALSE	FALSE	RLN1	RXFP1	hormone	FALSE	TRUE	Receptors		FALSE
RLN1_RXFP3	RLN	RLN1	RXFP3	Secreted Signaling	RLN1 - RXFP3	KEGG: hsa04080	TRUE	FALSE	FALSE	RLN1	RXFP3	hormone	FALSE	TRUE	Receptors		FALSE
RLN1_RXFP4	RLN	RLN1	RXFP4	Secreted Signaling	RLN1 - RXFP4	KEGG: hsa04080	TRUE	FALSE	FALSE	RLN1	RXFP4	hormone	FALSE	TRUE	Receptors		FALSE
RLN3_RXFP3	RLN	RLN3	RXFP3	Secreted Signaling	RLN3 - RXFP3	KEGG: hsa04080	TRUE	FALSE	FALSE	RLN3	RXFP3	hormone	FALSE	TRUE	Receptors		FALSE
RLN3_RXFP1	RLN	RLN3	RXFP1	Secreted Signaling	RLN3 - RXFP1	KEGG: hsa04080	TRUE	FALSE	FALSE	RLN3	RXFP1	hormone	FALSE	TRUE	Receptors		FALSE
RLN3_RXFP4	RLN	RLN3	RXFP4	Secreted Signaling	RLN3 - RXFP4	KEGG: hsa04080	TRUE	FALSE	FALSE	RLN3	RXFP4	hormone	FALSE	TRUE	Receptors		FALSE
RLN3_RXFP2	RLN	RLN3	RXFP2	Secreted Signaling	RLN3 - RXFP2	KEGG: hsa04080	TRUE	FALSE	FALSE	RLN3	RXFP2	hormone	FALSE	TRUE	Receptors		FALSE
SAA1_FPR2	SAA	SAA1	FPR2	Secreted Signaling	SAA1 - FPR2	PMID: 22610094	TRUE	FALSE	FALSE	SAA1	FPR2	secreted	FALSE	TRUE	Receptors		FALSE
SCGB3A2_MARCO	UGRP1	SCGB3A2	MARCO	Secreted Signaling	SCGB3A2 - MARCO	PMID: 12847263	TRUE	FALSE	FALSE	SCGB3A2	MARCO						FALSE
SCT_SCTR	SCT	SCT	SCTR	Secreted Signaling	SCT - SCTR	KEGG: hsa04080	TRUE	FALSE	FALSE	SCT	SCTR	hormone	FALSE	TRUE	Receptors		FALSE
SLURP1_CHRNB1	SLURP	SLURP1	CHRNB1	Secreted Signaling	SLURP1 - CHRNB1	KEGG: hsa04080	TRUE	FALSE	FALSE	SLURP1	CHRNB1			TRUE	Transporters		TRUE
SLURP1_CHRNB2	SLURP	SLURP1	CHRNB2	Secreted Signaling	SLURP1 - CHRNB2	KEGG: hsa04080	TRUE	FALSE	FALSE	SLURP1	CHRNB2			TRUE	Transporters		TRUE
SLURP1_CHRNB3	SLURP	SLURP1	CHRNB3	Secreted Signaling	SLURP1 - CHRNB3	KEGG: hsa04080	TRUE	FALSE	FALSE	SLURP1	CHRNB3			TRUE	Transporters		TRUE
SLURP1_CHRNB4	SLURP	SLURP1	CHRNB4	Secreted Signaling	SLURP1 - CHRNB4	KEGG: hsa04080	TRUE	FALSE	FALSE	SLURP1	CHRNB4			TRUE	Transporters		TRUE
SLURP1_CHRNA1	SLURP	SLURP1	CHRNA1	Secreted Signaling	SLURP1 - CHRNA1	KEGG: hsa04080	TRUE	FALSE	FALSE	SLURP1	CHRNA1			TRUE	Transporters		TRUE
SLURP1_CHRNA2	SLURP	SLURP1	CHRNA2	Secreted Signaling	SLURP1 - CHRNA2	KEGG: hsa04080	TRUE	FALSE	FALSE	SLURP1	CHRNA2			TRUE	Transporters		TRUE
SLURP1_CHRNA3	SLURP	SLURP1	CHRNA3	Secreted Signaling	SLURP1 - CHRNA3	KEGG: hsa04080	TRUE	FALSE	FALSE	SLURP1	CHRNA3			TRUE	Transporters		TRUE
SLURP1_CHRNA4	SLURP	SLURP1	CHRNA4	Secreted Signaling	SLURP1 - CHRNA4	KEGG: hsa04080	TRUE	FALSE	FALSE	SLURP1	CHRNA4			TRUE	Transporters		TRUE
SLURP1_CHRNA5	SLURP	SLURP1	CHRNA5	Secreted Signaling	SLURP1 - CHRNA5	KEGG: hsa04080	TRUE	FALSE	FALSE	SLURP1	CHRNA5			TRUE	Transporters		TRUE
SLURP1_CHRNA6	SLURP	SLURP1	CHRNA6	Secreted Signaling	SLURP1 - CHRNA6	KEGG: hsa04080	TRUE	FALSE	FALSE	SLURP1	CHRNA6			TRUE	Transporters		TRUE
SLURP1_CHRNA9	SLURP	SLURP1	CHRNA9	Secreted Signaling	SLURP1 - CHRNA9	KEGG: hsa04080	TRUE	FALSE	FALSE	SLURP1	CHRNA9				Transporters		TRUE
SLURP1_CHRNA10	SLURP	SLURP1	CHRNA10	Secreted Signaling	SLURP1 - CHRNA10	KEGG: hsa04080	TRUE	FALSE	FALSE	SLURP1	CHRNA10				Transporters		TRUE
SLURP1_CHRND	SLURP	SLURP1	CHRND	Secreted Signaling	SLURP1 - CHRND	KEGG: hsa04080	TRUE	FALSE	FALSE	SLURP1	CHRND			TRUE	Transporters		TRUE
SLURP1_CHRNE	SLURP	SLURP1	CHRNE	Secreted Signaling	SLURP1 - CHRNE	KEGG: hsa04080	TRUE	FALSE	FALSE	SLURP1	CHRNE			TRUE	Transporters		TRUE
SLURP1_CHRNG	SLURP	SLURP1	CHRNG	Secreted Signaling	SLURP1 - CHRNG	KEGG: hsa04080	TRUE	FALSE	FALSE	SLURP1	CHRNG			TRUE	Transporters		TRUE
SLURP1_CHRNA7	SLURP	SLURP1	CHRNA7	Secreted Signaling	SLURP1 - CHRNA7	KEGG: hsa04080; PMID: 29545933;	TRUE	FALSE	FALSE	SLURP1	CHRNA7			TRUE	Transporters		TRUE
SLURP2_CHRNB1	SLURP	SLURP2	CHRNB1	Secreted Signaling	SLURP2 - CHRNB1	KEGG: hsa04080	TRUE	FALSE	FALSE	SLURP2	CHRNB1			TRUE	Transporters		TRUE
SLURP2_CHRNB2	SLURP	SLURP2	CHRNB2	Secreted Signaling	SLURP2 - CHRNB2	KEGG: hsa04080	TRUE	FALSE	FALSE	SLURP2	CHRNB2			TRUE	Transporters		TRUE
SLURP2_CHRNB3	SLURP	SLURP2	CHRNB3	Secreted Signaling	SLURP2 - CHRNB3	KEGG: hsa04080	TRUE	FALSE	FALSE	SLURP2	CHRNB3			TRUE	Transporters		TRUE
SLURP2_CHRNB4	SLURP	SLURP2	CHRNB4	Secreted Signaling	SLURP2 - CHRNB4	KEGG: hsa04080	TRUE	FALSE	FALSE	SLURP2	CHRNB4			TRUE	Transporters		TRUE
SLURP2_CHRNA1	SLURP	SLURP2	CHRNA1	Secreted Signaling	SLURP2 - CHRNA1	KEGG: hsa04080	TRUE	FALSE	FALSE	SLURP2	CHRNA1			TRUE	Transporters		TRUE
SLURP2_CHRNA2	SLURP	SLURP2	CHRNA2	Secreted Signaling	SLURP2 - CHRNA2	KEGG: hsa04080	TRUE	FALSE	FALSE	SLURP2	CHRNA2			TRUE	Transporters		TRUE
SLURP2_CHRNA3	SLURP	SLURP2	CHRNA3	Secreted Signaling	SLURP2 - CHRNA3	KEGG: hsa04080	TRUE	FALSE	FALSE	SLURP2	CHRNA3			TRUE	Transporters		TRUE
SLURP2_CHRNA4	SLURP	SLURP2	CHRNA4	Secreted Signaling	SLURP2 - CHRNA4	KEGG: hsa04080	TRUE	FALSE	FALSE	SLURP2	CHRNA4			TRUE	Transporters		TRUE
SLURP2_CHRNA5	SLURP	SLURP2	CHRNA5	Secreted Signaling	SLURP2 - CHRNA5	KEGG: hsa04080	TRUE	FALSE	FALSE	SLURP2	CHRNA5			TRUE	Transporters		TRUE
SLURP2_CHRNA6	SLURP	SLURP2	CHRNA6	Secreted Signaling	SLURP2 - CHRNA6	KEGG: hsa04080	TRUE	FALSE	FALSE	SLURP2	CHRNA6			TRUE	Transporters		TRUE
SLURP2_CHRNA7	SLURP	SLURP2	CHRNA7	Secreted Signaling	SLURP2 - CHRNA7	KEGG: hsa04080	TRUE	FALSE	FALSE	SLURP2	CHRNA7			TRUE	Transporters		TRUE
SLURP2_CHRNA9	SLURP	SLURP2	CHRNA9	Secreted Signaling	SLURP2 - CHRNA9	KEGG: hsa04080	TRUE	FALSE	FALSE	SLURP2	CHRNA9				Transporters		TRUE
SLURP2_CHRNA10	SLURP	SLURP2	CHRNA10	Secreted Signaling	SLURP2 - CHRNA10	KEGG: hsa04080	TRUE	FALSE	FALSE	SLURP2	CHRNA10				Transporters		TRUE
SLURP2_CHRND	SLURP	SLURP2	CHRND	Secreted Signaling	SLURP2 - CHRND	KEGG: hsa04080	TRUE	FALSE	FALSE	SLURP2	CHRND			TRUE	Transporters		TRUE
SLURP2_CHRNE	SLURP	SLURP2	CHRNE	Secreted Signaling	SLURP2 - CHRNE	KEGG: hsa04080	TRUE	FALSE	FALSE	SLURP2	CHRNE			TRUE	Transporters		TRUE
SLURP2_CHRNG	SLURP	SLURP2	CHRNG	Secreted Signaling	SLURP2 - CHRNG	KEGG: hsa04080	TRUE	FALSE	FALSE	SLURP2	CHRNG			TRUE	Transporters		TRUE
BTLA_TNFRSF14	BTLA	BTLA	TNFRSF14	Secreted Signaling	BTLA - TNFRSF14	PMID: 21941365	TRUE	FALSE	FALSE	BTLA	TNFRSF14		TRUE	TRUE	Receptors		FALSE
TRH_TRHR	TRH	TRH	TRHR	Secreted Signaling	TRH - TRHR	KEGG: hsa04080	TRUE	FALSE	FALSE	TRH	TRHR	hormone	FALSE	TRUE	Receptors		TRUE
UCN_CRHR1	UCN	UCN	CRHR1	Secreted Signaling	UCN - CRHR1	KEGG: hsa04080	TRUE	FALSE	FALSE	UCN	CRHR1	hormone	FALSE	TRUE	Receptors		FALSE
UCN_CRHR2	UCN	UCN	CRHR2	Secreted Signaling	UCN - CRHR2	KEGG: hsa04080	TRUE	FALSE	FALSE	UCN	CRHR2	hormone	FALSE	TRUE	Receptors		FALSE
UCN2_CRHR1	UCN	UCN2	CRHR1	Secreted Signaling	UCN2 - CRHR1	KEGG: hsa04080	TRUE	FALSE	FALSE	UCN2	CRHR1	hormone	FALSE	TRUE	Receptors		FALSE
UCN2_CRHR2	UCN	UCN2	CRHR2	Secreted Signaling	UCN2 - CRHR2	KEGG: hsa04080	TRUE	FALSE	FALSE	UCN2	CRHR2	hormone	FALSE	TRUE	Receptors		FALSE
UCN3_CRHR1	UCN	UCN3	CRHR1	Secreted Signaling	UCN3 - CRHR1	KEGG: hsa04080	TRUE	FALSE	FALSE	UCN3	CRHR1	hormone	FALSE	TRUE	Receptors		FALSE
UCN3_CRHR2	UCN	UCN3	CRHR2	Secreted Signaling	UCN3 - CRHR2	KEGG: hsa04080	TRUE	FALSE	FALSE	UCN3	CRHR2	hormone	FALSE	TRUE	Receptors		FALSE
UTS2B_UTS2R	UROTENSIN	UTS2B	UTS2R	Secreted Signaling	UTS2B - UTS2R	PMID: 31556942	TRUE	FALSE	FALSE	UTS2B	UTS2R	hormone	FALSE	TRUE	Receptors		FALSE
UTS2B_SSTR5	UROTENSIN	UTS2B	SSTR5	Secreted Signaling	UTS2B - SSTR5	PMID: 31556942	TRUE	FALSE	FALSE	UTS2B	SSTR5	hormone	FALSE	TRUE	Receptors		FALSE
BAG6_NCR3-PS	BAG	BAG6	NCR3	Secreted Signaling	BAG6 - NCR3-PS	PMID: 30021652	TRUE	FALSE	FALSE	BAG6	NCR3		FALSE	TRUE	Receptors		FALSE
LGALS9_HAVCR2	GALECTIN	LGALS9	HAVCR2	Secreted Signaling	LGALS9 - HAVCR2	PMID: 27192565	TRUE	FALSE	FALSE	LGALS9	HAVCR2	immune-related	FALSE	TRUE	Unclassified		FALSE
LGALS9_CD44	GALECTIN	LGALS9	CD44	Secreted Signaling	LGALS9 - CD44	PMID: 25065622	TRUE	FALSE	FALSE	LGALS9	CD44	immune-related	FALSE	TRUE	Unclassified		FALSE
COL1A1_ITGA1_ITGB1	COLLAGEN	COL1A1	ITGA1_ITGB1	ECM-Receptor	COL1A1 - (ITGA1+ITGB1)	KEGG: hsa04512	FALSE	FALSE	TRUE	COL1A1	ITGA1;ITGB1	secreted	FALSE	TRUE	Receptors	Adhesion receptor	FALSE
