rank	interaction_name	interaction_name_2	pathway_name	annotation	site	direction	ligand	receptor	ligand_subunits	receptor_subunits	ligand_aoi_code	receptor_aoi_code	table	n	rho	abs_rho	p_raw	n_detected_both	frac_detected_both	rho_detected_only	p_detected_only	delta_vs_primary	sensitivity_status	ligand_detection	receptor_detection	ligand_secreted_type	ligand_transmembrane	receptor_transmembrane	evidence
220	CD46_JAG1	CD46 - JAG1	CD46	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	CD46	JAG1	CD46	JAG1	TIME-L	L	primary	13	-0.2912087912087912	0.2912087912087912	0.3343858561975295	5	0.38461538461538464				below_min_n (5 < 6)	CD46:14/15	JAG1:16/30		True	True	PMID: 23086448
221	SLURP1_CHRNB4	SLURP1 - CHRNB4	SLURP	Secreted Signaling	brain	ligand_immune__receptor_tumour	SLURP1	CHRNB4	SLURP1	CHRNB4	TIME-B	LB	primary	8	0.28571428571428575	0.28571428571428575	0.49272624501695705	5	0.625				below_min_n (5 < 6)	SLURP1:7/8	CHRNB4:17/27			True	KEGG: hsa04080
222	COL4A1_SDC1	COL4A1 - SDC1	COLLAGEN	ECM-Receptor	brain	ligand_tumour__receptor_immune	COL4A1	SDC1	COL4A1	SDC1	LB	TIME-B	primary	8	-0.28571428571428575	0.28571428571428575	0.49272624501695705	4	0.5				below_min_n (4 < 6)	COL4A1:15/27	SDC1:5/8	secreted	False	True	KEGG: hsa04512
223	COL6A2_GP6	COL6A2 - GP6	COLLAGEN	ECM-Receptor	brain	ligand_tumour__receptor_immune	COL6A2	GP6	COL6A2	GP6	LB	TIME-B	primary	8	0.28571428571428575	0.28571428571428575	0.49272624501695705	6	0.75	-0.2	0.7040000000000001	-0.48571428571428577	fitted	COL6A2:20/27	GP6:8/8	secreted	False		KEGG: hsa04512
224	MDK_LRP1	MDK - LRP1	MK	Secreted Signaling	brain	ligand_immune__receptor_tumour	MDK	LRP1	MDK	LRP1	TIME-B	LB	primary	8	0.28571428571428575	0.28571428571428575	0.49272624501695705	8	1.0	0.28571428571428575	0.49272624501695705	0.0	fitted	MDK:8/8	LRP1:20/27	growth factor	False		PMID: 28356350
225	SLURP1_CHRNB4	SLURP1 - CHRNB4	SLURP	Secreted Signaling	lung	ligand_tumour__receptor_immune	SLURP1	CHRNB4	SLURP1	CHRNB4	L	TIME-L	primary	13	0.2857142857142857	0.2857142857142857	0.34400021825866994	9	0.6923076923076923	-0.06666666666666667	0.8646897846262036	-0.35238095238095235	fitted	SLURP1:30/30	CHRNB4:11/15			True	KEGG: hsa04080
226	TGM2_ADGRG1	TGM2 - ADGRG1	ADGRG	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	TGM2	ADGRG1	TGM2	ADGRG1	TIME-L	L	primary	13	-0.2857142857142857	0.2857142857142857	0.34400021825866994	10	0.7692307692307693	0.006060606060606061	0.9867429111949892	0.29177489177489174	fitted	TGM2:15/15	ADGRG1:24/30	secreted	False	True	PMID: 31462748
227	APP_CD74	APP - CD74	APP	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	APP	CD74	APP	CD74	TIME-L	L	primary	13	-0.2857142857142857	0.2857142857142857	0.34400021825866994	13	1.0	-0.2857142857142857	0.34400021825866994	0.0	fitted	APP:15/15	CD74:30/30		True	True	PMID: 19849849
228	HLA-DRA_CD4	HLA-DRA - CD4	MHC-II	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	HLA-DRA	CD4	HLA-DRA	CD4	L	TIME-L	primary	13	0.2857142857142857	0.2857142857142857	0.34400021825866994	13	1.0	0.2857142857142857	0.34400021825866994	0.0	fitted	HLA-DRA:29/30	CD4:15/15				KEGG: hsa04514
229	THBS3_SDC4	THBS3 - SDC4	THBS	ECM-Receptor	lung	ligand_immune__receptor_tumour	THBS3	SDC4	THBS3	SDC4	TIME-L	L	primary	13	-0.2802197802197803	0.2802197802197803	0.3537636356336791	12	0.9230769230769231	-0.3706293706293707	0.23562100351264567	-0.0904095904095904	fitted	THBS3:14/15	SDC4:30/30				KEGG: hsa04512
230	DLL3_NOTCH2	DLL3 - NOTCH2	NOTCH	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	DLL3	NOTCH2	DLL3	NOTCH2	L	TIME-L	primary	13	-0.2802197802197803	0.2802197802197803	0.3537636356336791	7	0.5384615384615384	-0.5	0.25316999510032256	-0.21978021978021972	fitted	DLL3:20/30	NOTCH2:14/15		True	True	PMID: 22353464
231	PLAU_PLAUR	PLAU - PLAUR	PLAU	Secreted Signaling	lung	ligand_immune__receptor_tumour	PLAU	PLAUR	PLAU	PLAUR	TIME-L	L	primary	13	0.27785445817976834	0.27785445817976834	0.3580122924780061	6	0.46153846153846156	-0.057977103565244846	0.9131317851623264	-0.33583156174501316	fitted	PLAU:14/15	PLAUR:17/30	secreted	False	True	uniprot
232	LAMA4_CD44	LAMA4 - CD44	LAMININ	ECM-Receptor	brain	ligand_immune__receptor_tumour	LAMA4	CD44	LAMA4	CD44	TIME-B	LB	primary	8	-0.27545404024004955	0.27545404024004955	0.5090540726550731	6	0.75	-0.20291986247835694	0.699797968157019	0.0725341777616926	fitted	LAMA4:7/8	CD44:25/27			True	KEGG: hsa04512
233	HLA-A_KIR3DL1	HLA-A - KIR3DL1	MHC-I	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	HLA-A	KIR3DL1	HLA-A	KIR3DL1	L	TIME-L	primary	13	-0.2747252747252747	0.2747252747252747	0.36367498164017836	13	1.0	-0.2747252747252747	0.36367498164017836	0.0	fitted	HLA-A:30/30	KIR3DL1:15/15		True	True	PMID: 28484462
234	CSF1_CSF1R	CSF1 - CSF1R	CSF	Secreted Signaling	lung	ligand_tumour__receptor_immune	CSF1	CSF1R	CSF1	CSF1R	L	TIME-L	primary	13	0.2747252747252747	0.2747252747252747	0.36367498164017836	4	0.3076923076923077				below_min_n (4 < 6)	CSF1:15/30	CSF1R:10/15	cytokine;growth factor	True	True	KEGG: hsa04060
235	LAMB3_CD44	LAMB3 - CD44	LAMININ	ECM-Receptor	lung	ligand_tumour__receptor_immune	LAMB3	CD44	LAMB3	CD44	L	TIME-L	primary	13	0.2747252747252747	0.2747252747252747	0.36367498164017836	12	0.9230769230769231	0.32867132867132864	0.2969041156887641	0.05394605394605395	fitted	LAMB3:27/30	CD44:15/15			True	KEGG: hsa04512
236	COL1A1_CD44	COL1A1 - CD44	COLLAGEN	ECM-Receptor	lung	ligand_tumour__receptor_immune	COL1A1	CD44	COL1A1	CD44	L	TIME-L	primary	13	-0.2692307692307692	0.2692307692307692	0.37373304228189164	12	0.9230769230769231	-0.1958041958041958	0.5419358857313173	0.07342657342657341	fitted	COL1A1:29/30	CD44:15/15	secreted	False	True	KEGG: hsa04512
237	CXCL2_CXCR2	CXCL2 - CXCR2	CXCL	Secreted Signaling	lung	ligand_tumour__receptor_immune	CXCL2	CXCR2	CXCL2	CXCR2	L	TIME-L	primary	13	-0.2692307692307692	0.2692307692307692	0.37373304228189164	8	0.6153846153846154	-0.07142857142857144	0.8665262706759087	0.19780219780219777	fitted	CXCL2:26/30	CXCR2:11/15	cytokine	False	True	KEGG: hsa04060
238	IGFBP3_TMEM219	IGFBP3 - TMEM219	IGFBP	Secreted Signaling	lung	ligand_immune__receptor_tumour	IGFBP3	TMEM219	IGFBP3	TMEM219	TIME-L	L	primary	13	0.2692307692307692	0.2692307692307692	0.37373304228189164	12	0.9230769230769231	0.2377622377622378	0.45680085263992326	-0.03146853146853143	fitted	IGFBP3:14/15	TMEM219:30/30	secreted	False	True	PMID:20353938
239	NPFF_NPFFR1	NPFF - NPFFR1	NPFF	Secreted Signaling	lung	ligand_tumour__receptor_immune	NPFF	NPFFR1	NPFF	NPFFR1	L	TIME-L	primary	13	0.26373626373626374	0.26373626373626374	0.3839365166506742	5	0.38461538461538464				below_min_n (5 < 6)	NPFF:23/30	NPFFR1:8/15	neuropeptide	False	True	KEGG: hsa04080
240	LAMA5_CD44	LAMA5 - CD44	LAMININ	ECM-Receptor	lung	ligand_tumour__receptor_immune	LAMA5	CD44	LAMA5	CD44	L	TIME-L	primary	13	-0.26373626373626374	0.26373626373626374	0.3839365166506742	13	1.0	-0.26373626373626374	0.3839365166506742	0.0	fitted	LAMA5:29/30	CD44:15/15			True	KEGG: hsa04512
241	HLA-B_CD8A	HLA-B - CD8A	MHC-I	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	HLA-B	CD8A	HLA-B	CD8A	L	TIME-L	primary	13	-0.26373626373626374	0.26373626373626374	0.3839365166506742	10	0.7692307692307693	-0.23636363636363633	0.5108853175152	0.02737262737262741	fitted	HLA-B:30/30	CD8A:12/15		True	True	KEGG: hsa04514
242	COL6A2_GP6	COL6A2 - GP6	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL6A2	GP6	COL6A2	GP6	TIME-L	L	primary	13	-0.26373626373626374	0.26373626373626374	0.3839365166506742	12	0.9230769230769231	-0.10489510489510491	0.7456094809807079	0.15884115884115885	fitted	COL6A2:15/15	GP6:29/30	secreted	False		KEGG: hsa04512
243	COL6A2_SDC4	COL6A2 - SDC4	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL6A2	SDC4	COL6A2	SDC4	TIME-L	L	primary	13	-0.26373626373626374	0.26373626373626374	0.3839365166506742	13	1.0	-0.26373626373626374	0.3839365166506742	0.0	fitted	COL6A2:15/15	SDC4:30/30	secreted	False		KEGG: hsa04512
244	NECTIN2_TIGIT	NECTIN2 - TIGIT	NECTIN	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	NECTIN2	TIGIT	NECTIN2	TIGIT	L	TIME-L	primary	13	0.26373626373626374	0.26373626373626374	0.3839365166506742	6	0.46153846153846156	0.14285714285714288	0.7871720116618076	-0.12087912087912087	fitted	NECTIN2:28/30	TIGIT:8/15		True	True	KEGG: hsa04514
245	JAG2_NOTCH3	JAG2 - NOTCH3	NOTCH	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	JAG2	NOTCH3	JAG2	NOTCH3	TIME-B	LB	primary	8	-0.261904761904762	0.261904761904762	0.5309228615658009	5	0.625				below_min_n (5 < 6)	JAG2:5/8	NOTCH3:25/27		True	True	PMID: 22353464
246	LAMB2_CD44	LAMB2 - CD44	LAMININ	ECM-Receptor	brain	ligand_tumour__receptor_immune	LAMB2	CD44	LAMB2	CD44	LB	TIME-B	primary	8	0.261904761904762	0.261904761904762	0.5309228615658009	7	0.875	0.21428571428571433	0.6445115810207203	-0.047619047619047644	fitted	LAMB2:22/27	CD44:8/8			True	KEGG: hsa04512
247	LAMC1_DAG1	LAMC1 - DAG1	LAMININ	ECM-Receptor	brain	ligand_immune__receptor_tumour	LAMC1	DAG1	LAMC1	DAG1	TIME-B	LB	primary	8	0.261904761904762	0.261904761904762	0.5309228615658009	7	0.875	0.642857142857143	0.11939237342741099	0.38095238095238104	fitted	LAMC1:8/8	DAG1:24/27	secreted	False	True	KEGG: hsa04512
248	JAG1_NOTCH1	JAG1 - NOTCH1	NOTCH	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	JAG1	NOTCH1	JAG1	NOTCH1	LB	TIME-B	primary	8	0.261904761904762	0.261904761904762	0.5309228615658009	3	0.375				below_min_n (3 < 6)	JAG1:16/27	NOTCH1:7/8		True	True	PMID: 22353464
249	FN1_SDC4	FN1 - SDC4	FN1	ECM-Receptor	brain	ligand_immune__receptor_tumour	FN1	SDC4	FN1	SDC4	TIME-B	LB	primary	8	-0.261904761904762	0.261904761904762	0.5309228615658009	7	0.875	-0.07142857142857144	0.8790481931481541	0.19047619047619052	fitted	FN1:8/8	SDC4:26/27	secreted	False		KEGG: hsa04512
250	HLA-E_KLRC2	HLA-E - KLRC2	MHC-I	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	HLA-E	KLRC2	HLA-E	KLRC2	TIME-B	LB	primary	8	-0.261904761904762	0.261904761904762	0.5309228615658009	5	0.625				below_min_n (5 < 6)	HLA-E:8/8	KLRC2:17/27		True	True	PMID: 26697006
251	COL4A2_ADGRG6	COL4A2 - ADGRG6	ADGRG	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	COL4A2	ADGRG6	COL4A2	ADGRG6	TIME-B	LB	primary	8	0.261904761904762	0.261904761904762	0.5309228615658009	6	0.75	0.7142857142857143	0.11078717201166179	0.45238095238095233	fitted	COL4A2:8/8	ADGRG6:18/27	secreted	False	True	PMID: 31462748
252	LAMA5_DAG1	LAMA5 - DAG1	LAMININ	ECM-Receptor	brain	ligand_tumour__receptor_immune	LAMA5	DAG1	LAMA5	DAG1	LB	TIME-B	primary	8	-0.261904761904762	0.261904761904762	0.5309228615658009	4	0.5				below_min_n (4 < 6)	LAMA5:26/27	DAG1:4/8			True	KEGG: hsa04512
253	COL6A3_GP6	COL6A3 - GP6	COLLAGEN	ECM-Receptor	lung	ligand_tumour__receptor_immune	COL6A3	GP6	COL6A3	GP6	L	TIME-L	primary	13	-0.2582417582417582	0.2582417582417582	0.3942840173973615	5	0.38461538461538464				below_min_n (5 < 6)	COL6A3:19/30	GP6:14/15	secreted	False		KEGG: hsa04512
254	COL1A2_SDC1	COL1A2 - SDC1	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL1A2	SDC1	COL1A2	SDC1	TIME-L	L	primary	13	0.2582417582417582	0.2582417582417582	0.3942840173973615	13	1.0	0.2582417582417582	0.3942840173973615	0.0	fitted	COL1A2:15/15	SDC1:29/30	secreted	False	True	KEGG: hsa04512
255	COL1A2_GP6	COL1A2 - GP6	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL1A2	GP6	COL1A2	GP6	TIME-L	L	primary	13	-0.2582417582417582	0.2582417582417582	0.3942840173973615	12	0.9230769230769231	-0.0979020979020979	0.7621216559962992	0.1603396603396603	fitted	COL1A2:15/15	GP6:29/30	secreted	False		KEGG: hsa04512
256	COL6A3_SDC4	COL6A3 - SDC4	COLLAGEN	ECM-Receptor	lung	ligand_tumour__receptor_immune	COL6A3	SDC4	COL6A3	SDC4	L	TIME-L	primary	13	-0.2582417582417582	0.2582417582417582	0.3942840173973615	5	0.38461538461538464				below_min_n (5 < 6)	COL6A3:19/30	SDC4:13/15	secreted	False		KEGG: hsa04512
257	APP_SORL1	APP - SORL1	APP	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	APP	SORL1	APP	SORL1	TIME-L	L	primary	13	0.25309515002513555	0.25309515002513555	0.40410567145243725	11	0.8461538461538461	0.0	1.0	-0.25309515002513555	fitted	APP:15/15	SORL1:26/30		True	True	PMID: 24523320
258	DLL3_NOTCH3	DLL3 - NOTCH3	NOTCH	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	DLL3	NOTCH3	DLL3	NOTCH3	L	TIME-L	primary	13	0.25274725274725274	0.25274725274725274	0.40477407127094645	7	0.5384615384615384	0.642857142857143	0.11939237342741099	0.3901098901098903	fitted	DLL3:20/30	NOTCH3:15/15		True	True	PMID: 22353464
259	HLA-DMA_CD4	HLA-DMA - CD4	MHC-II	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	HLA-DMA	CD4	HLA-DMA	CD4	L	TIME-L	primary	13	0.24175824175824176	0.24175824175824176	0.4261755195945089	11	0.8461538461538461	0.06363636363636364	0.8525390725425218	-0.17812187812187813	fitted	HLA-DMA:26/30	CD4:15/15				KEGG: hsa04514
260	TNC_SDC1	TNC - SDC1	TENASCIN	ECM-Receptor	lung	ligand_immune__receptor_tumour	TNC	SDC1	TNC	SDC1	TIME-L	L	primary	13	0.24175824175824176	0.24175824175824176	0.4261755195945089	11	0.8461538461538461	0.02727272727272728	0.9365584481926121	-0.21448551448551448	fitted	TNC:13/15	SDC1:29/30	secreted	False	True	KEGG: hsa04512
261	COL6A1_SDC4	COL6A1 - SDC4	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL6A1	SDC4	COL6A1	SDC4	TIME-L	L	primary	13	-0.24175824175824176	0.24175824175824176	0.4261755195945089	13	1.0	-0.24175824175824176	0.4261755195945089	0.0	fitted	COL6A1:15/15	SDC4:30/30	secreted	False		KEGG: hsa04512
262	DSC3_DSG2	DSC3 - DSG2	DESMOSOME	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	DSC3	DSG2	DSC3	DSG2	TIME-L	L	primary	13	-0.24175824175824176	0.24175824175824176	0.4261755195945089	9	0.6923076923076923	-0.38333333333333336	0.3084952723803716	-0.1415750915750916	fitted	DSC3:15/15	DSG2:25/30		True	True	PMID: 27298358
263	JAG1_NOTCH1	JAG1 - NOTCH1	NOTCH	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	JAG1	NOTCH1	JAG1	NOTCH1	TIME-L	L	primary	13	0.24175824175824176	0.24175824175824176	0.4261755195945089	3	0.23076923076923078				below_min_n (3 < 6)	JAG1:14/15	NOTCH1:15/30		True	True	PMID: 22353464
264	GRN_SORT1	GRN - SORT1	GRN	Secreted Signaling	brain	ligand_immune__receptor_tumour	GRN	SORT1	GRN	SORT1	TIME-B	LB	primary	8	0.2380952380952381	0.2380952380952381	0.5701563208157682	7	0.875	0.3214285714285715	0.4820720382996776	0.0833333333333334	fitted	GRN:8/8	SORT1:20/27			True	PMID: 29555433
265	EFNA1_EPHA2	EFNA1 - EPHA2	EPHA	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	EFNA1	EPHA2	EFNA1	EPHA2	TIME-B	LB	primary	8	-0.2380952380952381	0.2380952380952381	0.5701563208157682	3	0.375				below_min_n (3 < 6)	EFNA1:5/8	EPHA2:20/27	secreted	True	True	PMID: 15114347
266	MDK_LRP1	MDK - LRP1	MK	Secreted Signaling	brain	ligand_tumour__receptor_immune	MDK	LRP1	MDK	LRP1	LB	TIME-B	primary	8	-0.2380952380952381	0.2380952380952381	0.5701563208157682	7	0.875	-0.8571428571428573	0.013697326615325611	-0.6190476190476192	fitted	MDK:22/27	LRP1:8/8	growth factor	False		PMID: 28356350
267	LAMB1_CD44	LAMB1 - CD44	LAMININ	ECM-Receptor	brain	ligand_tumour__receptor_immune	LAMB1	CD44	LAMB1	CD44	LB	TIME-B	primary	8	-0.2380952380952381	0.2380952380952381	0.5701563208157682	4	0.5				below_min_n (4 < 6)	LAMB1:14/27	CD44:8/8			True	KEGG: hsa04512
268	IGFBP3_TMEM219	IGFBP3 - TMEM219	IGFBP	Secreted Signaling	brain	ligand_immune__receptor_tumour	IGFBP3	TMEM219	IGFBP3	TMEM219	TIME-B	LB	primary	8	0.2380952380952381	0.2380952380952381	0.5701563208157682	6	0.75	0.3142857142857143	0.5440932944606415	0.07619047619047617	fitted	IGFBP3:6/8	TMEM219:27/27	secreted	False	True	PMID:20353938
269	VEGFA_VEGFR1	VEGFA - VEGFR1	VEGF	Secreted Signaling	brain	ligand_tumour__receptor_immune	VEGFA	FLT1	VEGFA	FLT1	LB	TIME-B	primary	8	0.2380952380952381	0.2380952380952381	0.5701563208157682	5	0.625				below_min_n (5 < 6)	VEGFA:26/27	FLT1:5/8	growth factor	False	True	KEGG: hsa04370; PMID: 16633338
270	SEMA4D_PLXNB2	SEMA4D - PLXNB2	SEMA4	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	SEMA4D	PLXNB2	SEMA4D	PLXNB2	LB	TIME-B	primary	8	-0.2380952380952381	0.2380952380952381	0.5701563208157682	5	0.625				below_min_n (5 < 6)	SEMA4D:16/27	PLXNB2:8/8		True	True	PMID: 27533782
271	HLA-F_KIR3DL1	HLA-F - KIR3DL1	MHC-I	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	HLA-F	KIR3DL1	HLA-F	KIR3DL1	TIME-B	LB	primary	8	0.2380952380952381	0.2380952380952381	0.5701563208157682	8	1.0	0.2380952380952381	0.5701563208157682	0.0	fitted	HLA-F:8/8	KIR3DL1:27/27		True	True	PMID: 28484462
272	COL6A2_SDC1	COL6A2 - SDC1	COLLAGEN	ECM-Receptor	brain	ligand_immune__receptor_tumour	COL6A2	SDC1	COL6A2	SDC1	TIME-B	LB	primary	8	0.2380952380952381	0.2380952380952381	0.5701563208157682	8	1.0	0.2380952380952381	0.5701563208157682	0.0	fitted	COL6A2:8/8	SDC1:25/27	secreted	False	True	KEGG: hsa04512
273	COL9A2_SDC1	COL9A2 - SDC1	COLLAGEN	ECM-Receptor	brain	ligand_immune__receptor_tumour	COL9A2	SDC1	COL9A2	SDC1	TIME-B	LB	primary	8	0.2380952380952381	0.2380952380952381	0.5701563208157682	5	0.625				below_min_n (5 < 6)	COL9A2:5/8	SDC1:25/27	secreted	False	True	KEGG: hsa04512
274	JAG2_NOTCH3	JAG2 - NOTCH3	NOTCH	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	JAG2	NOTCH3	JAG2	NOTCH3	LB	TIME-B	primary	8	0.2380952380952381	0.2380952380952381	0.5701563208157682	7	0.875	0.8571428571428573	0.013697326615325611	0.6190476190476192	fitted	JAG2:20/27	NOTCH3:8/8		True	True	PMID: 22353464
275	ANGPTL2_PIRB	ANGPTL2 - PIRB	ANGPTL	Secreted Signaling	lung	ligand_immune__receptor_tumour	ANGPTL2	LILRB3	ANGPTL2	LILRB3	TIME-L	L	primary	13	-0.23626373626373626	0.23626373626373626	0.4370835438311815	3	0.23076923076923078				below_min_n (3 < 6)	ANGPTL2:9/15	LILRB3:17/30				PMID: 24478758
276	ANXA1_FPR1	ANXA1 - FPR1	ANNEXIN	Secreted Signaling	lung	ligand_tumour__receptor_immune	ANXA1	FPR1	ANXA1	FPR1	L	TIME-L	primary	13	0.23626373626373626	0.23626373626373626	0.4370835438311815	6	0.46153846153846156	-0.08571428571428573	0.8717434402332361	-0.321978021978022	fitted	ANXA1:30/30	FPR1:8/15	secreted	False	True	PMID: 23230437
277	IGF1_IGF1R	IGF1 - IGF1R	IGF	Secreted Signaling	lung	ligand_immune__receptor_tumour	IGF1	IGF1R	IGF1	IGF1R	TIME-L	L	primary	13	-0.23383791034931004	0.23383791034931004	0.44194276784287784	9	0.6923076923076923	0.39330888211518983	0.2949902441700331	0.6271467924644999	fitted	IGF1:13/15	IGF1R:27/30	growth factor	False	True	PMID: 14604834
278	JAG2_NOTCH3	JAG2 - NOTCH3	NOTCH	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	JAG2	NOTCH3	JAG2	NOTCH3	L	TIME-L	primary	13	0.23076923076923078	0.23076923076923078	0.4481273823153657	9	0.6923076923076923	0.16666666666666669	0.668231040071504	-0.0641025641025641	fitted	JAG2:24/30	NOTCH3:15/15		True	True	PMID: 22353464
279	HLA-DPB1_CD4	HLA-DPB1 - CD4	MHC-II	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	HLA-DPB1	CD4	HLA-DPB1	CD4	TIME-L	L	primary	13	0.23076923076923078	0.23076923076923078	0.4481273823153657	7	0.5384615384615384	-0.07142857142857144	0.8790481931481541	-0.30219780219780223	fitted	HLA-DPB1:14/15	CD4:18/30				KEGG: hsa04514
280	THBS3_SDC1	THBS3 - SDC1	THBS	ECM-Receptor	lung	ligand_immune__receptor_tumour	THBS3	SDC1	THBS3	SDC1	TIME-L	L	primary	13	0.23076923076923078	0.23076923076923078	0.4481273823153657	12	0.9230769230769231	0.18181818181818185	0.5717012385276553	-0.04895104895104893	fitted	THBS3:14/15	SDC1:29/30			True	KEGG: hsa04512
281	HSPG2_DAG1	HSPG2 - DAG1	HSPG	ECM-Receptor	lung	ligand_immune__receptor_tumour	HSPG2	DAG1	HSPG2	DAG1	TIME-L	L	primary	13	0.23076923076923078	0.23076923076923078	0.4481273823153657	11	0.8461538461538461	0.3272727272727273	0.3258949410128414	0.09650349650349654	fitted	HSPG2:15/15	DAG1:28/30			True	KEGG: hsa04512
282	COL9A2_GP6	COL9A2 - GP6	COLLAGEN	ECM-Receptor	lung	ligand_tumour__receptor_immune	COL9A2	GP6	COL9A2	GP6	L	TIME-L	primary	13	-0.23076923076923078	0.23076923076923078	0.4481273823153657	9	0.6923076923076923	-0.26666666666666666	0.48792227483870076	-0.03589743589743588	fitted	COL9A2:25/30	GP6:14/15	secreted	False		KEGG: hsa04512
283	COL6A2_SDC1	COL6A2 - SDC1	COLLAGEN	ECM-Receptor	lung	ligand_tumour__receptor_immune	COL6A2	SDC1	COL6A2	SDC1	L	TIME-L	primary	13	0.23076923076923078	0.23076923076923078	0.4481273823153657	9	0.6923076923076923	0.41666666666666663	0.26458604674749636	0.18589743589743585	fitted	COL6A2:28/30	SDC1:11/15	secreted	False	True	KEGG: hsa04512
284	LPAR2_ADGRE5	LPAR2 - ADGRE5	ADGRE	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	LPAR2	ADGRE5	LPAR2	ADGRE5	L	TIME-L	primary	13	-0.22527472527472525	0.22527472527472525	0.45930514272500567	11	0.8461538461538461	-0.21818181818181823	0.5192482475549819	0.007092907092907025	fitted	LPAR2:28/30	ADGRE5:15/15		True	True	PMID: 31462748
285	APP_TNFRSF21	APP - TNFRSF21	APP	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	APP	TNFRSF21	APP	TNFRSF21	TIME-L	L	primary	13	0.22527472527472525	0.22527472527472525	0.45930514272500567	13	1.0	0.22527472527472525	0.45930514272500567	0.0	fitted	APP:15/15	TNFRSF21:30/30		True	True	PMID: 33075465
286	CD274_PDCD1	CD274 - PDCD1	PD-L1	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	CD274	PDCD1	CD274	PDCD1	L	TIME-L	primary	13	0.22527472527472525	0.22527472527472525	0.45930514272500567	4	0.3076923076923077				below_min_n (4 < 6)	CD274:19/30	PDCD1:8/15		True	True	PMID: 23954143
287	THBS3_CD47	THBS3 - CD47	THBS	ECM-Receptor	lung	ligand_immune__receptor_tumour	THBS3	CD47	THBS3	CD47	TIME-L	L	primary	13	0.22527472527472525	0.22527472527472525	0.45930514272500567	12	0.9230769230769231	0.1398601398601399	0.6646331617926677	-0.08541458541458535	fitted	THBS3:14/15	CD47:29/30			True	KEGG: hsa04512
288	LAMA4_DAG1	LAMA4 - DAG1	LAMININ	ECM-Receptor	lung	ligand_immune__receptor_tumour	LAMA4	DAG1	LAMA4	DAG1	TIME-L	L	primary	13	0.2200827391522918	0.2200827391522918	0.46998875742238644	8	0.6153846153846154	0.4761904761904762	0.23293553465009806	0.25610773703818446	fitted	LAMA4:12/15	DAG1:28/30			True	KEGG: hsa04512
289	FN1_SDC4	FN1 - SDC4	FN1	ECM-Receptor	lung	ligand_immune__receptor_tumour	FN1	SDC4	FN1	SDC4	TIME-L	L	primary	13	-0.21978021978021978	0.21978021978021978	0.4706148514721426	13	1.0	-0.21978021978021978	0.4706148514721426	0.0	fitted	FN1:15/15	SDC4:30/30	secreted	False		KEGG: hsa04512
290	COL1A2_SDC4	COL1A2 - SDC4	COLLAGEN	ECM-Receptor	lung	ligand_tumour__receptor_immune	COL1A2	SDC4	COL1A2	SDC4	L	TIME-L	primary	13	-0.21978021978021978	0.21978021978021978	0.4706148514721426	11	0.8461538461538461	0.05454545454545456	0.873446577523315	0.27432567432567434	fitted	COL1A2:30/30	SDC4:13/15	secreted	False		KEGG: hsa04512
291	CD99_CD99	CD99 - CD99	CD99	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	CD99	CD99	CD99	CD99	LB	TIME-B	primary	8	0.2142857142857143	0.2142857142857143	0.6103444156452668	8	1.0	0.2142857142857143	0.6103444156452668	0.0	fitted	CD99:27/27	CD99:8/8		True	True	KEGG: hsa04514
