interaction_name	interaction_name_2	pathway_name	annotation	site	direction	ligand	receptor	ligand_subunits	receptor_subunits	ligand_aoi_code	receptor_aoi_code	is_one_to_one	table	ligand_on_panel	receptor_on_panel	ligand_detection	receptor_detection	ligand_min_detection_rate	receptor_min_detection_rate	admitted	status	ligand_secreted_type	ligand_transmembrane	receptor_transmembrane	evidence
HLA-F_KIR3DL1	HLA-F - KIR3DL1	MHC-I	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	HLA-F	KIR3DL1	HLA-F	KIR3DL1	TIME-L	L	True	primary	True	True	HLA-F:15/15	KIR3DL1:30/30	1.0	1.0	True	admitted		True	True	PMID: 28484462
HLA-E_KLRC2	HLA-E - KLRC2	MHC-I	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	HLA-E	KLRC2	HLA-E	KLRC2	LB	TIME-B	True	primary	True	True	HLA-E:26/27	KLRC2:6/8	0.9629629629629629	0.75	True	admitted		True	True	PMID: 26697006
HLA-E_KLRC2	HLA-E - KLRC2	MHC-I	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	HLA-E	KLRC2	HLA-E	KLRC2	TIME-B	LB	True	primary	True	True	HLA-E:8/8	KLRC2:17/27	1.0	0.6296296296296297	True	admitted		True	True	PMID: 26697006
HLA-E_KLRC2	HLA-E - KLRC2	MHC-I	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	HLA-E	KLRC2	HLA-E	KLRC2	L	TIME-L	True	primary	True	True	HLA-E:30/30	KLRC2:11/15	1.0	0.7333333333333333	True	admitted		True	True	PMID: 26697006
HLA-E_KLRC2	HLA-E - KLRC2	MHC-I	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	HLA-E	KLRC2	HLA-E	KLRC2	TIME-L	L	True	primary	True	True	HLA-E:15/15	KLRC2:19/30	1.0	0.6333333333333333	True	admitted		True	True	PMID: 26697006
HLA-A_KIR3DL1	HLA-A - KIR3DL1	MHC-I	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	HLA-A	KIR3DL1	HLA-A	KIR3DL1	LB	TIME-B	True	primary	True	True	HLA-A:27/27	KIR3DL1:7/8	1.0	0.875	True	admitted		True	True	PMID: 28484462
HLA-A_KIR3DL1	HLA-A - KIR3DL1	MHC-I	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	HLA-A	KIR3DL1	HLA-A	KIR3DL1	TIME-B	LB	True	primary	True	True	HLA-A:8/8	KIR3DL1:27/27	1.0	1.0	True	admitted		True	True	PMID: 28484462
HLA-A_KIR3DL1	HLA-A - KIR3DL1	MHC-I	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	HLA-A	KIR3DL1	HLA-A	KIR3DL1	L	TIME-L	True	primary	True	True	HLA-A:30/30	KIR3DL1:15/15	1.0	1.0	True	admitted		True	True	PMID: 28484462
HLA-A_KIR3DL1	HLA-A - KIR3DL1	MHC-I	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	HLA-A	KIR3DL1	HLA-A	KIR3DL1	TIME-L	L	True	primary	True	True	HLA-A:15/15	KIR3DL1:30/30	1.0	1.0	True	admitted		True	True	PMID: 28484462
HLA-E_KLRK1	HLA-E - KLRK1	MHC-I	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	HLA-E	KLRK1	HLA-E	KLRK1	L	TIME-L	True	primary	True	True	HLA-E:30/30	KLRK1:10/15	1.0	0.6666666666666666	True	admitted		True	True	PMID: 28484462
RAET1L_KLRK1	RAET1L - KLRK1	MHC-I	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	RAET1L	KLRK1	RAET1L	KLRK1	L	TIME-L	True	primary	True	True	RAET1L:16/30	KLRK1:10/15	0.5333333333333333	0.6666666666666666	True	admitted		True	True	PMID: 24223577
HLA-DPA1_CD4	HLA-DPA1 - CD4	MHC-II	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	HLA-DPA1	CD4	HLA-DPA1	CD4	LB	TIME-B	True	primary	True	True	HLA-DPA1:18/27	CD4:8/8	0.6666666666666666	1.0	True	admitted				KEGG: hsa04514
HLA-DPA1_CD4	HLA-DPA1 - CD4	MHC-II	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	HLA-DPA1	CD4	HLA-DPA1	CD4	L	TIME-L	True	primary	True	True	HLA-DPA1:28/30	CD4:15/15	0.9333333333333333	1.0	True	admitted				KEGG: hsa04514
HLA-DPA1_CD4	HLA-DPA1 - CD4	MHC-II	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	HLA-DPA1	CD4	HLA-DPA1	CD4	TIME-L	L	True	primary	True	True	HLA-DPA1:15/15	CD4:18/30	1.0	0.6	True	admitted				KEGG: hsa04514
HLA-DPB1_CD4	HLA-DPB1 - CD4	MHC-II	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	HLA-DPB1	CD4	HLA-DPB1	CD4	L	TIME-L	True	primary	True	True	HLA-DPB1:23/30	CD4:15/15	0.7666666666666667	1.0	True	admitted				KEGG: hsa04514
HLA-DPB1_CD4	HLA-DPB1 - CD4	MHC-II	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	HLA-DPB1	CD4	HLA-DPB1	CD4	TIME-L	L	True	primary	True	True	HLA-DPB1:14/15	CD4:18/30	0.9333333333333333	0.6	True	admitted				KEGG: hsa04514
HLA-DQA1_CD4	HLA-DQA1 - CD4	MHC-II	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	HLA-DQA1	CD4	HLA-DQA1	CD4	TIME-L	L	True	primary	True	True	HLA-DQA1:11/15	CD4:18/30	0.7333333333333333	0.6	True	admitted				KEGG: hsa04514
HLA-DMA_CD4	HLA-DMA - CD4	MHC-II	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	HLA-DMA	CD4	HLA-DMA	CD4	LB	TIME-B	True	primary	True	True	HLA-DMA:16/27	CD4:8/8	0.5925925925925926	1.0	True	admitted				KEGG: hsa04514
HLA-DMA_CD4	HLA-DMA - CD4	MHC-II	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	HLA-DMA	CD4	HLA-DMA	CD4	L	TIME-L	True	primary	True	True	HLA-DMA:26/30	CD4:15/15	0.8666666666666667	1.0	True	admitted				KEGG: hsa04514
HLA-DMA_CD4	HLA-DMA - CD4	MHC-II	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	HLA-DMA	CD4	HLA-DMA	CD4	TIME-L	L	True	primary	True	True	HLA-DMA:14/15	CD4:18/30	0.9333333333333333	0.6	True	admitted				KEGG: hsa04514
HLA-DMB_CD4	HLA-DMB - CD4	MHC-II	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	HLA-DMB	CD4	HLA-DMB	CD4	LB	TIME-B	True	primary	True	True	HLA-DMB:26/27	CD4:8/8	0.9629629629629629	1.0	True	admitted				KEGG: hsa04514
HLA-DMB_CD4	HLA-DMB - CD4	MHC-II	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	HLA-DMB	CD4	HLA-DMB	CD4	L	TIME-L	True	primary	True	True	HLA-DMB:29/30	CD4:15/15	0.9666666666666667	1.0	True	admitted				KEGG: hsa04514
HLA-DMB_CD4	HLA-DMB - CD4	MHC-II	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	HLA-DMB	CD4	HLA-DMB	CD4	TIME-L	L	True	primary	True	True	HLA-DMB:15/15	CD4:18/30	1.0	0.6	True	admitted				KEGG: hsa04514
HLA-DQA2_CD4	HLA-DQA2 - CD4	MHC-II	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	HLA-DQA2	CD4	HLA-DQA2	CD4	TIME-L	L	True	primary	True	True	HLA-DQA2:11/15	CD4:18/30	0.7333333333333333	0.6	True	admitted				KEGG: hsa04514
HLA-DOA_CD4	HLA-DOA - CD4	MHC-II	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	HLA-DOA	CD4	HLA-DOA	CD4	TIME-L	L	True	primary	True	True	HLA-DOA:12/15	CD4:18/30	0.8	0.6	True	admitted				KEGG: hsa04514
HLA-DOB_CD4	HLA-DOB - CD4	MHC-II	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	HLA-DOB	CD4	HLA-DOB	CD4	TIME-L	L	True	primary	True	True	HLA-DOB:12/15	CD4:18/30	0.8	0.6	True	admitted				KEGG: hsa04514
HLA-DQB1_CD4	HLA-DQB1 - CD4	MHC-II	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	HLA-DQB1	CD4	HLA-DQB1	CD4	LB	TIME-B	True	primary	True	True	HLA-DQB1:16/27	CD4:8/8	0.5925925925925926	1.0	True	admitted				KEGG: hsa04514
HLA-DQB1_CD4	HLA-DQB1 - CD4	MHC-II	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	HLA-DQB1	CD4	HLA-DQB1	CD4	L	TIME-L	True	primary	True	True	HLA-DQB1:22/30	CD4:15/15	0.7333333333333333	1.0	True	admitted				KEGG: hsa04514
HLA-DQB1_CD4	HLA-DQB1 - CD4	MHC-II	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	HLA-DQB1	CD4	HLA-DQB1	CD4	TIME-L	L	True	primary	True	True	HLA-DQB1:15/15	CD4:18/30	1.0	0.6	True	admitted				KEGG: hsa04514
HLA-DRA_CD4	HLA-DRA - CD4	MHC-II	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	HLA-DRA	CD4	HLA-DRA	CD4	LB	TIME-B	True	primary	True	True	HLA-DRA:21/27	CD4:8/8	0.7777777777777778	1.0	True	admitted				KEGG: hsa04514
HLA-DRA_CD4	HLA-DRA - CD4	MHC-II	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	HLA-DRA	CD4	HLA-DRA	CD4	L	TIME-L	True	primary	True	True	HLA-DRA:29/30	CD4:15/15	0.9666666666666667	1.0	True	admitted				KEGG: hsa04514
HLA-DRA_CD4	HLA-DRA - CD4	MHC-II	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	HLA-DRA	CD4	HLA-DRA	CD4	TIME-L	L	True	primary	True	True	HLA-DRA:15/15	CD4:18/30	1.0	0.6	True	admitted				KEGG: hsa04514
HLA-DRB1_CD4	HLA-DRB1 - CD4	MHC-II	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	HLA-DRB1	CD4	HLA-DRB1	CD4	LB	TIME-B	True	primary	True	True	HLA-DRB1:27/27	CD4:8/8	1.0	1.0	True	admitted				KEGG: hsa04514
HLA-DRB1_CD4	HLA-DRB1 - CD4	MHC-II	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	HLA-DRB1	CD4	HLA-DRB1	CD4	L	TIME-L	True	primary	True	True	HLA-DRB1:30/30	CD4:15/15	1.0	1.0	True	admitted				KEGG: hsa04514
HLA-DRB1_CD4	HLA-DRB1 - CD4	MHC-II	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	HLA-DRB1	CD4	HLA-DRB1	CD4	TIME-L	L	True	primary	True	True	HLA-DRB1:15/15	CD4:18/30	1.0	0.6	True	admitted				KEGG: hsa04514
MPZL1_MPZL1	MPZL1 - MPZL1	MPZ	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	MPZL1	MPZL1	MPZL1	MPZL1	LB	TIME-B	True	primary	True	True	MPZL1:26/27	MPZL1:8/8	0.9629629629629629	1.0	True	admitted		True	True	KEGG: hsa04514
MPZL1_MPZL1	MPZL1 - MPZL1	MPZ	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	MPZL1	MPZL1	MPZL1	MPZL1	TIME-B	LB	True	primary	True	True	MPZL1:8/8	MPZL1:26/27	1.0	0.9629629629629629	True	admitted		True	True	KEGG: hsa04514
MPZL1_MPZL1	MPZL1 - MPZL1	MPZ	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	MPZL1	MPZL1	MPZL1	MPZL1	L	TIME-L	True	primary	True	True	MPZL1:30/30	MPZL1:15/15	1.0	1.0	True	admitted		True	True	KEGG: hsa04514
MPZL1_MPZL1	MPZL1 - MPZL1	MPZ	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	MPZL1	MPZL1	MPZL1	MPZL1	TIME-L	L	True	primary	True	True	MPZL1:15/15	MPZL1:30/30	1.0	1.0	True	admitted		True	True	KEGG: hsa04514
NECTIN1_NECTIN4	NECTIN1 - NECTIN4	NECTIN	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	NECTIN1	NECTIN4	NECTIN1	NECTIN4	L	TIME-L	True	primary	True	True	NECTIN1:21/30	NECTIN4:14/15	0.7	0.9333333333333333	True	admitted	secreted	True	True	PMID: 23027581
NECTIN2_TIGIT	NECTIN2 - TIGIT	NECTIN	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	NECTIN2	TIGIT	NECTIN2	TIGIT	L	TIME-L	True	primary	True	True	NECTIN2:28/30	TIGIT:8/15	0.9333333333333333	0.5333333333333333	True	admitted		True	True	KEGG: hsa04514
NEGR1_NEGR1	NEGR1 - NEGR1	NEGR	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	NEGR1	NEGR1	NEGR1	NEGR1	LB	TIME-B	True	primary	True	True	NEGR1:25/27	NEGR1:7/8	0.9259259259259259	0.875	True	admitted				KEGG: hsa04514
NEGR1_NEGR1	NEGR1 - NEGR1	NEGR	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	NEGR1	NEGR1	NEGR1	NEGR1	TIME-B	LB	True	primary	True	True	NEGR1:7/8	NEGR1:25/27	0.875	0.9259259259259259	True	admitted				KEGG: hsa04514
NEGR1_NEGR1	NEGR1 - NEGR1	NEGR	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	NEGR1	NEGR1	NEGR1	NEGR1	L	TIME-L	True	primary	True	True	NEGR1:29/30	NEGR1:14/15	0.9666666666666667	0.9333333333333333	True	admitted				KEGG: hsa04514
NEGR1_NEGR1	NEGR1 - NEGR1	NEGR	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	NEGR1	NEGR1	NEGR1	NEGR1	TIME-L	L	True	primary	True	True	NEGR1:14/15	NEGR1:29/30	0.9333333333333333	0.9666666666666667	True	admitted				KEGG: hsa04514
DLL3_NOTCH1	DLL3 - NOTCH1	NOTCH	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	DLL3	NOTCH1	DLL3	NOTCH1	LB	TIME-B	True	primary	True	True	DLL3:20/27	NOTCH1:7/8	0.7407407407407407	0.875	True	admitted		True	True	PMID: 22353464
DLL3_NOTCH1	DLL3 - NOTCH1	NOTCH	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	DLL3	NOTCH1	DLL3	NOTCH1	L	TIME-L	True	primary	True	True	DLL3:20/30	NOTCH1:12/15	0.6666666666666666	0.8	True	admitted		True	True	PMID: 22353464
DLL3_NOTCH2	DLL3 - NOTCH2	NOTCH	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	DLL3	NOTCH2	DLL3	NOTCH2	LB	TIME-B	True	primary	True	True	DLL3:20/27	NOTCH2:8/8	0.7407407407407407	1.0	True	admitted		True	True	PMID: 22353464
DLL3_NOTCH2	DLL3 - NOTCH2	NOTCH	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	DLL3	NOTCH2	DLL3	NOTCH2	TIME-B	LB	True	primary	True	True	DLL3:4/8	NOTCH2:23/27	0.5	0.8518518518518519	True	admitted		True	True	PMID: 22353464
DLL3_NOTCH2	DLL3 - NOTCH2	NOTCH	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	DLL3	NOTCH2	DLL3	NOTCH2	L	TIME-L	True	primary	True	True	DLL3:20/30	NOTCH2:14/15	0.6666666666666666	0.9333333333333333	True	admitted		True	True	PMID: 22353464
DLL3_NOTCH3	DLL3 - NOTCH3	NOTCH	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	DLL3	NOTCH3	DLL3	NOTCH3	LB	TIME-B	True	primary	True	True	DLL3:20/27	NOTCH3:8/8	0.7407407407407407	1.0	True	admitted		True	True	PMID: 22353464
DLL3_NOTCH3	DLL3 - NOTCH3	NOTCH	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	DLL3	NOTCH3	DLL3	NOTCH3	TIME-B	LB	True	primary	True	True	DLL3:4/8	NOTCH3:25/27	0.5	0.9259259259259259	True	admitted		True	True	PMID: 22353464
DLL3_NOTCH3	DLL3 - NOTCH3	NOTCH	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	DLL3	NOTCH3	DLL3	NOTCH3	L	TIME-L	True	primary	True	True	DLL3:20/30	NOTCH3:15/15	0.6666666666666666	1.0	True	admitted		True	True	PMID: 22353464
DLL3_NOTCH4	DLL3 - NOTCH4	NOTCH	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	DLL3	NOTCH4	DLL3	NOTCH4	LB	TIME-B	True	primary	True	True	DLL3:20/27	NOTCH4:4/8	0.7407407407407407	0.5	True	admitted		True	True	PMID: 22353464
JAG1_NOTCH1	JAG1 - NOTCH1	NOTCH	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	JAG1	NOTCH1	JAG1	NOTCH1	LB	TIME-B	True	primary	True	True	JAG1:16/27	NOTCH1:7/8	0.5925925925925926	0.875	True	admitted		True	True	PMID: 22353464
JAG1_NOTCH1	JAG1 - NOTCH1	NOTCH	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	JAG1	NOTCH1	JAG1	NOTCH1	L	TIME-L	True	primary	True	True	JAG1:16/30	NOTCH1:12/15	0.5333333333333333	0.8	True	admitted		True	True	PMID: 22353464
JAG1_NOTCH1	JAG1 - NOTCH1	NOTCH	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	JAG1	NOTCH1	JAG1	NOTCH1	TIME-L	L	True	primary	True	True	JAG1:14/15	NOTCH1:15/30	0.9333333333333333	0.5	True	admitted		True	True	PMID: 22353464
JAG1_NOTCH2	JAG1 - NOTCH2	NOTCH	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	JAG1	NOTCH2	JAG1	NOTCH2	LB	TIME-B	True	primary	True	True	JAG1:16/27	NOTCH2:8/8	0.5925925925925926	1.0	True	admitted		True	True	PMID: 22353464
JAG1_NOTCH2	JAG1 - NOTCH2	NOTCH	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	JAG1	NOTCH2	JAG1	NOTCH2	TIME-B	LB	True	primary	True	True	JAG1:8/8	NOTCH2:23/27	1.0	0.8518518518518519	True	admitted		True	True	PMID: 22353464
JAG1_NOTCH2	JAG1 - NOTCH2	NOTCH	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	JAG1	NOTCH2	JAG1	NOTCH2	L	TIME-L	True	primary	True	True	JAG1:16/30	NOTCH2:14/15	0.5333333333333333	0.9333333333333333	True	admitted		True	True	PMID: 22353464
JAG1_NOTCH2	JAG1 - NOTCH2	NOTCH	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	JAG1	NOTCH2	JAG1	NOTCH2	TIME-L	L	True	primary	True	True	JAG1:14/15	NOTCH2:26/30	0.9333333333333333	0.8666666666666667	True	admitted		True	True	PMID: 22353464
JAG1_NOTCH3	JAG1 - NOTCH3	NOTCH	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	JAG1	NOTCH3	JAG1	NOTCH3	LB	TIME-B	True	primary	True	True	JAG1:16/27	NOTCH3:8/8	0.5925925925925926	1.0	True	admitted		True	True	PMID: 22353464
JAG1_NOTCH3	JAG1 - NOTCH3	NOTCH	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	JAG1	NOTCH3	JAG1	NOTCH3	TIME-B	LB	True	primary	True	True	JAG1:8/8	NOTCH3:25/27	1.0	0.9259259259259259	True	admitted		True	True	PMID: 22353464
JAG1_NOTCH3	JAG1 - NOTCH3	NOTCH	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	JAG1	NOTCH3	JAG1	NOTCH3	L	TIME-L	True	primary	True	True	JAG1:16/30	NOTCH3:15/15	0.5333333333333333	1.0	True	admitted		True	True	PMID: 22353464
JAG1_NOTCH3	JAG1 - NOTCH3	NOTCH	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	JAG1	NOTCH3	JAG1	NOTCH3	TIME-L	L	True	primary	True	True	JAG1:14/15	NOTCH3:28/30	0.9333333333333333	0.9333333333333333	True	admitted		True	True	PMID: 22353464
JAG1_NOTCH4	JAG1 - NOTCH4	NOTCH	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	JAG1	NOTCH4	JAG1	NOTCH4	LB	TIME-B	True	primary	True	True	JAG1:16/27	NOTCH4:4/8	0.5925925925925926	0.5	True	admitted		True	True	PMID: 22353464
JAG2_NOTCH1	JAG2 - NOTCH1	NOTCH	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	JAG2	NOTCH1	JAG2	NOTCH1	LB	TIME-B	True	primary	True	True	JAG2:20/27	NOTCH1:7/8	0.7407407407407407	0.875	True	admitted		True	True	PMID: 22353464
JAG2_NOTCH1	JAG2 - NOTCH1	NOTCH	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	JAG2	NOTCH1	JAG2	NOTCH1	L	TIME-L	True	primary	True	True	JAG2:24/30	NOTCH1:12/15	0.8	0.8	True	admitted		True	True	PMID: 22353464
JAG2_NOTCH1	JAG2 - NOTCH1	NOTCH	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	JAG2	NOTCH1	JAG2	NOTCH1	TIME-L	L	True	primary	True	True	JAG2:9/15	NOTCH1:15/30	0.6	0.5	True	admitted		True	True	PMID: 22353464
JAG2_NOTCH2	JAG2 - NOTCH2	NOTCH	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	JAG2	NOTCH2	JAG2	NOTCH2	LB	TIME-B	True	primary	True	True	JAG2:20/27	NOTCH2:8/8	0.7407407407407407	1.0	True	admitted		True	True	PMID: 22353464
JAG2_NOTCH2	JAG2 - NOTCH2	NOTCH	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	JAG2	NOTCH2	JAG2	NOTCH2	TIME-B	LB	True	primary	True	True	JAG2:5/8	NOTCH2:23/27	0.625	0.8518518518518519	True	admitted		True	True	PMID: 22353464
JAG2_NOTCH2	JAG2 - NOTCH2	NOTCH	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	JAG2	NOTCH2	JAG2	NOTCH2	L	TIME-L	True	primary	True	True	JAG2:24/30	NOTCH2:14/15	0.8	0.9333333333333333	True	admitted		True	True	PMID: 22353464
JAG2_NOTCH2	JAG2 - NOTCH2	NOTCH	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	JAG2	NOTCH2	JAG2	NOTCH2	TIME-L	L	True	primary	True	True	JAG2:9/15	NOTCH2:26/30	0.6	0.8666666666666667	True	admitted		True	True	PMID: 22353464
JAG2_NOTCH3	JAG2 - NOTCH3	NOTCH	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	JAG2	NOTCH3	JAG2	NOTCH3	LB	TIME-B	True	primary	True	True	JAG2:20/27	NOTCH3:8/8	0.7407407407407407	1.0	True	admitted		True	True	PMID: 22353464
JAG2_NOTCH3	JAG2 - NOTCH3	NOTCH	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	JAG2	NOTCH3	JAG2	NOTCH3	TIME-B	LB	True	primary	True	True	JAG2:5/8	NOTCH3:25/27	0.625	0.9259259259259259	True	admitted		True	True	PMID: 22353464
JAG2_NOTCH3	JAG2 - NOTCH3	NOTCH	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	JAG2	NOTCH3	JAG2	NOTCH3	L	TIME-L	True	primary	True	True	JAG2:24/30	NOTCH3:15/15	0.8	1.0	True	admitted		True	True	PMID: 22353464
JAG2_NOTCH3	JAG2 - NOTCH3	NOTCH	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	JAG2	NOTCH3	JAG2	NOTCH3	TIME-L	L	True	primary	True	True	JAG2:9/15	NOTCH3:28/30	0.6	0.9333333333333333	True	admitted		True	True	PMID: 22353464
JAG2_NOTCH4	JAG2 - NOTCH4	NOTCH	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	JAG2	NOTCH4	JAG2	NOTCH4	LB	TIME-B	True	primary	True	True	JAG2:20/27	NOTCH4:4/8	0.7407407407407407	0.5	True	admitted		True	True	PMID: 22353464
CD274_PDCD1	CD274 - PDCD1	PD-L1	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	CD274	PDCD1	CD274	PDCD1	TIME-B	LB	True	primary	True	True	CD274:5/8	PDCD1:14/27	0.625	0.5185185185185185	True	admitted		True	True	PMID: 23954143
CD274_PDCD1	CD274 - PDCD1	PD-L1	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	CD274	PDCD1	CD274	PDCD1	L	TIME-L	True	primary	True	True	CD274:19/30	PDCD1:8/15	0.6333333333333333	0.5333333333333333	True	admitted		True	True	PMID: 23954143
PTPRM_PTPRM	PTPRM - PTPRM	PTPRM	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	PTPRM	PTPRM	PTPRM	PTPRM	LB	TIME-B	True	primary	True	True	PTPRM:19/27	PTPRM:7/8	0.7037037037037037	0.875	True	admitted				KEGG: hsa04514
PTPRM_PTPRM	PTPRM - PTPRM	PTPRM	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	PTPRM	PTPRM	PTPRM	PTPRM	TIME-B	LB	True	primary	True	True	PTPRM:7/8	PTPRM:19/27	0.875	0.7037037037037037	True	admitted				KEGG: hsa04514
PTPRM_PTPRM	PTPRM - PTPRM	PTPRM	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	PTPRM	PTPRM	PTPRM	PTPRM	L	TIME-L	True	primary	True	True	PTPRM:18/30	PTPRM:11/15	0.6	0.7333333333333333	True	admitted				KEGG: hsa04514
PTPRM_PTPRM	PTPRM - PTPRM	PTPRM	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	PTPRM	PTPRM	PTPRM	PTPRM	TIME-L	L	True	primary	True	True	PTPRM:11/15	PTPRM:18/30	0.7333333333333333	0.6	True	admitted				KEGG: hsa04514
PVR_TIGIT	PVR - TIGIT	PVR	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	PVR	TIGIT	PVR	TIGIT	L	TIME-L	True	primary	True	True	PVR:25/30	TIGIT:8/15	0.8333333333333334	0.5333333333333333	True	admitted	secreted	True	True	KEGG: hsa04514
SEMA4A_PLXNB1	SEMA4A - PLXNB1	SEMA4	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	SEMA4A	PLXNB1	SEMA4A	PLXNB1	TIME-L	L	True	primary	True	True	SEMA4A:13/15	PLXNB1:27/30	0.8666666666666667	0.9	True	admitted		True	True	PMID: 27533782
SEMA4A_PLXNB2	SEMA4A - PLXNB2	SEMA4	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	SEMA4A	PLXNB2	SEMA4A	PLXNB2	LB	TIME-B	True	primary	True	True	SEMA4A:14/27	PLXNB2:8/8	0.5185185185185185	1.0	True	admitted		True	True	PMID: 27533782
SEMA4A_PLXNB2	SEMA4A - PLXNB2	SEMA4	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	SEMA4A	PLXNB2	SEMA4A	PLXNB2	L	TIME-L	True	primary	True	True	SEMA4A:16/30	PLXNB2:15/15	0.5333333333333333	1.0	True	admitted		True	True	PMID: 27533782
SEMA4A_PLXNB2	SEMA4A - PLXNB2	SEMA4	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	SEMA4A	PLXNB2	SEMA4A	PLXNB2	TIME-L	L	True	primary	True	True	SEMA4A:13/15	PLXNB2:30/30	0.8666666666666667	1.0	True	admitted		True	True	PMID: 27533782
