site	side	patient_id	aoi_code	aoi_labels	n_aoi	gene	expression	detected	n_aoi_detected	negprobe_log2	gene_detection_rate	collapse_rule
lung	immune	P29	TIME-L	TIME-L29	1	THY1	8.11389840614907	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	TIGIT	6.430117974892026	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	TMEM219	7.153906645375864	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	TNC	6.539313931267408	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	TNFRSF12A	6.380764074985109	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	TNFRSF21	5.954661620837898	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	TNFSF12	6.569096095262135	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	TYRO3	5.9770509061106125	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	UNC5B	6.413797150189212	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	VEGFA	7.970853654340483	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	VEGFB	7.469804594520619	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	WNT10A	6.554281862626391	True	1	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	WNT3	5.931919390100041	False	0	5.223036337901875	0.363807	mean_log2
lung	immune	P29	TIME-L	TIME-L29	1	WNT8A	7.248781487973963	True	1	5.223036337901875	0.363807	mean_log2
lung	tumour	P30	L	L30	1	ACVR1	5.539779191698494	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	ACVR1B	6.801546703356778	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	ADGRA2	6.418527302101609	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	ADGRE2	6.960697039304312	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	ADGRE5	7.29526384536397	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	ADGRG1	7.708049251702217	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	ADGRG6	4.7554217347342425	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	AGRN	7.9165363574006555	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	ALCAM	6.524189078449365	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	ANGPTL2	6.045049740837989	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	ANGPTL4	5.322649262131017	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	ANXA1	7.41006969175638	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	APP	9.061371192659811	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	AXL	6.3045110418099535	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	BSG	7.566739060493598	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	BTC	6.960697039304312	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	C3	9.747185966886576	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	C3AR1	5.0669502439246275	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	CCL3	7.034083626615416	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	CCR1	5.728464765092534	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	CD22	7.662419153121744	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	CD274	6.418527302101609	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	CD4	5.0669502439246275	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	CD44	8.874120697782825	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	CD46	8.40582222051167	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	CD47	7.566739060493598	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	CD55	9.389760385598382	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	CD6	5.895544989253388	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	CD74	13.289010221145096	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	CD8A	6.045049740837989	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	CD96	5.895544989253388	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	CD99	7.836744701966084	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	CD99L2	6.045049740837989	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	CDH1	8.562929258340633	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	CDH11	6.180505943794759	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	CDH5	6.045049740837989	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	CEACAM1	8.48651326971964	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	CEACAM5	6.524189078449365	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	CHRNB4	6.801546703356778	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	CHRNE	5.539779191698494	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	COL1A1	8.43320985342566	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	COL1A2	8.658889818447161	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	COL3A1	7.8771920926261085	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	COL4A1	6.418527302101609	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	COL4A2	5.895544989253388	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	COL4A5	5.322649262131017	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	COL6A1	7.29526384536397	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	COL6A2	7.41006969175638	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	COL6A3	6.180505943794759	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	COL9A2	6.180505943794759	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	COMP	6.622783966156123	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	CSF1	5.895544989253388	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	CSF1R	4.7554217347342425	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	CSPG4	5.539779191698494	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	CTLA4	5.0669502439246275	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	CXCL1	6.3045110418099535	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	CXCL12	7.17062614112954	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	CXCL2	7.1039172107520665	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	CXCL8	6.622783966156123	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	CXCR2	6.045049740837989	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	CXCR4	8.229491791137026	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	DAG1	6.3045110418099535	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	DLL3	6.3045110418099535	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	DSC3	7.662419153121744	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	DSG2	6.180505943794759	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	EFNA1	6.88325423134128	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	EGFR	6.524189078449365	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	EPHA2	8.064042126466445	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	EPHA4	5.728464765092534	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	ERBB2	6.960697039304312	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	F11R	7.3538525586861265	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	FGF21	7.23429054170594	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	FGFR1	5.895544989253388	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	FLT1	5.539779191698494	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	FN1	8.09871641098064	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	FPR1	5.728464765092534	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	FPR3	5.728464765092534	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	FZD1	6.180505943794759	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	FZD6	7.034083626615416	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	GAS6	6.180505943794759	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	GDF15	9.389760385598382	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	GJA1	6.045049740837989	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	GP6	8.791846622578008	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	GRN	7.662419153121744	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	GZMA	5.728464765092534	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	HLA-A	12.655530723155643	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	HLA-B	14.545085135156251	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	HLA-C	11.18957750090512	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	HLA-DMA	9.585638605571875	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	HLA-DMB	8.197904697025821	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	HLA-DOA	7.41006969175638	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	HLA-DOB	6.801546703356778	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	HLA-DPA1	9.471329739006789	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	HLA-DPB1	9.258071310775676	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	HLA-DQA1	9.303301291999455	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	HLA-DQA2	6.045049740837989	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	HLA-DQB1	10.346070440785166	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	HLA-DRA	11.21346879742447	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	HLA-DRB1	12.943284030658374	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	HLA-E	11.49605483230829	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	HLA-F	9.484480553359035	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	HLA-G	9.645424268143536	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	HSPG2	7.7950655826596185	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	ICAM1	9.597791860740912	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	ICOS	6.524189078449365	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	ICOSLG	6.88325423134128	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	IFNA13	5.0669502439246275	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	IFNA14	5.728464765092534	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	IFNA4	6.045049740837989	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	IFNAR1	6.418527302101609	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	IFNAR2	7.464178137886827	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	IGF1	5.895544989253388	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	IGF1R	6.714932351785683	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	IGF2	5.539779191698494	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	IGF2R	6.714932351785683	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	IGFBP3	7.034083626615416	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	ITGA1	5.322649262131017	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	ITGA11	4.7554217347342425	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	ITGA2	8.989366114026064	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	ITGA3	7.708049251702217	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	ITGA4	5.0669502439246275	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	ITGA5	5.728464765092534	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	ITGA6	6.524189078449365	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	ITGA7	6.180505943794759	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	ITGAL	6.045049740837989	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	ITGAM	6.524189078449365	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	ITGAV	7.41006969175638	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	ITGAX	7.17062614112954	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	ITGB1	7.464178137886827	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	ITGB2	6.3045110418099535	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	ITGB4	7.1039172107520665	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	ITGB5	5.895544989253388	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	ITGB6	6.180505943794759	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	ITGB7	6.045049740837989	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	JAG1	6.045049740837989	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	JAG2	6.418527302101609	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	JAM3	5.322649262131017	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	KDR	6.045049740837989	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	KIR2DS1	6.418527302101609	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	KIR3DL1	7.29526384536397	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	KLRC2	6.801546703356778	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	KLRK1	6.524189078449365	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	LAMA2	5.728464765092534	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	LAMA3	6.3045110418099535	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	LAMA4	5.539779191698494	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	LAMA5	7.662419153121744	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	LAMB1	4.358255586705128	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	LAMB2	6.180505943794759	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	LAMB3	8.587515013818194	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	LAMC1	7.17062614112954	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	LAMC2	6.714932351785683	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	LAMC3	5.0669502439246275	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	LILRB2	6.045049740837989	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	LILRB3	5.895544989253388	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	LPAR2	6.801546703356778	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	LRFN4	5.728464765092534	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	LRP1	7.41006969175638	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	LRP5	6.801546703356778	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	LRP6	6.418527302101609	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	MDK	10.490048599482927	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	MERTK	5.728464765092534	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	MIF	8.512424437492767	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	MPZL1	7.41006969175638	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	MRC1	5.539779191698494	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	NAMPT	6.524189078449365	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	NCL	7.1039172107520665	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	NECTIN1	5.539779191698494	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	NECTIN2	6.960697039304312	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	NECTIN4	7.17062614112954	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	NEGR1	7.516409186019822	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	NOTCH1	5.728464765092534	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	NOTCH2	5.539779191698494	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	NOTCH3	6.801546703356778	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	NOTCH4	5.895544989253388	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	NPFF	5.728464765092534	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	NPFFR1	6.418527302101609	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	NRP1	6.3045110418099535	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	NRP2	6.045049740837989	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	NTN4	7.1039172107520665	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	NTRK2	5.728464765092534	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	NTRK3	6.180505943794759	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	PARD3	5.322649262131017	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	PDCD1	6.960697039304312	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	PILRA	6.3045110418099535	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	PILRB	6.180505943794759	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	PLAU	5.539779191698494	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	PLAUR	6.418527302101609	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	PLXNA1	6.045049740837989	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	PLXNA2	7.464178137886827	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	PLXNA3	6.3045110418099535	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	PLXNB1	6.045049740837989	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	PLXNB2	8.028569152196772	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	PLXNB3	4.7554217347342425	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	PLXND1	7.41006969175638	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	POSTN	7.615372154074454	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	PPIA	8.970767393687682	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	PRNP	6.418527302101609	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	PROS1	6.622783966156123	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	PTN	6.045049740837989	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	PTPRC	6.3045110418099535	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	PTPRF	6.418527302101609	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	PTPRM	5.895544989253388	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	PTPRS	5.539779191698494	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	PVR	6.801546703356778	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	RAET1L	5.322649262131017	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	SCT	5.539779191698494	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	SCTR	8.229491791137026	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	SDC1	7.41006969175638	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	SDC2	5.0669502439246275	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	SDC3	6.88325423134128	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	SDC4	9.28838163479321	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	SEMA3C	5.728464765092534	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	SEMA3G	6.045049740837989	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	SEMA4A	5.539779191698494	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	SEMA4C	6.418527302101609	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	SEMA4D	6.714932351785683	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	SIGLEC1	5.539779191698494	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	SLURP1	7.17062614112954	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	SORL1	6.801546703356778	True	1	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	SORT1	6.3045110418099535	False	0	5.47929524299885	0.271584	mean_log2
lung	tumour	P30	L	L30	1	SPN	7.034083626615416	True	1	5.47929524299885	0.271584	mean_log2
