rank	interaction_name	interaction_name_2	pathway_name	annotation	site	direction	ligand	receptor	ligand_subunits	receptor_subunits	ligand_aoi_code	receptor_aoi_code	table	n	rho	abs_rho	p_raw	n_detected_both	frac_detected_both	rho_detected_only	p_detected_only	delta_vs_primary	sensitivity_status	ligand_detection	receptor_detection	ligand_secreted_type	ligand_transmembrane	receptor_transmembrane	evidence	empirical_fdr	null_a_n_permutations	abundance_matched_p	abundance_decile_tumour	abundance_decile_immune	clears_empirical_fdr	clears_abundance_matched
194	PVR_TIGIT	PVR - TIGIT	PVR	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	PVR	TIGIT	PVR	TIGIT	L	TIME-L	primary	13	0.33516483516483514	0.33516483516483514	0.2629431403593601	5	0.38461538461538464				below_min_n (5 < 6)	PVR:25/30	TIGIT:8/15	secreted	True	True	KEGG: hsa04514	0.8738193548387098	10000	0.24497550244975502	5	1	False	False
197	IGFBP3_TMEM219	IGFBP3 - TMEM219	IGFBP	Secreted Signaling	lung	ligand_tumour__receptor_immune	IGFBP3	TMEM219	IGFBP3	TMEM219	L	TIME-L	primary	13	0.32967032967032966	0.32967032967032966	0.2713350545052358	9	0.6923076923076923	-0.16666666666666669	0.668231040071504	-0.49633699633699635	fitted	IGFBP3:20/30	TMEM219:15/15	secreted	False	True	PMID:20353938	0.8738193548387098	10000	0.3180681931806819	7	6	False	False
198	GAS6_TYRO3	GAS6 - TYRO3	GAS	Secreted Signaling	lung	ligand_immune__receptor_tumour	GAS6	TYRO3	GAS6	TYRO3	TIME-L	L	primary	13	0.327373074489034	0.3273730744890341	0.27488966062773984	4	0.3076923076923077				below_min_n (4 < 6)	GAS6:15/15	TYRO3:15/30	secreted	False	True	PMID: 27801848	0.8738193548387098	10000	0.22467753224677534	2	8	False	False
199	COL1A1_SDC1	COL1A1 - SDC1	COLLAGEN	ECM-Receptor	lung	ligand_tumour__receptor_immune	COL1A1	SDC1	COL1A1	SDC1	L	TIME-L	primary	13	0.32417582417582413	0.3241758241758242	0.27988186889314	10	0.7692307692307693	0.3696969696969697	0.29305007529282234	0.045521145521145556	fitted	COL1A1:29/30	SDC1:11/15	secreted	False	True	KEGG: hsa04512	0.8738193548387098	10000	0.2562743725627437	8	6	False	False
200	LAMA3_CD44	LAMA3 - CD44	LAMININ	ECM-Receptor	lung	ligand_tumour__receptor_immune	LAMA3	CD44	LAMA3	CD44	L	TIME-L	primary	13	-0.3186813186813187	0.3186813186813187	0.2885831614447202	5	0.38461538461538464				below_min_n (5 < 6)	LAMA3:18/30	CD44:15/15	secreted	False	True	KEGG: hsa04512	0.8738193548387098	10000	0.28847115288471153	3	8	False	False
201	CD99_CD99L2	CD99 - CD99L2	CD99	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	CD99	CD99L2	CD99	CD99L2	TIME-L	L	primary	13	-0.3131868131868132	0.3131868131868132	0.29743842207102933	6	0.46153846153846156	-0.7714285714285715	0.07239650145772594	-0.4582417582417583	fitted	CD99:15/15	CD99L2:18/30		True		KEGG: hsa04514	0.8738193548387098	10000	0.2973702629737026	3	8	False	False
202	HLA-G_LILRB2	HLA-G - LILRB2	MHC-I	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	HLA-G	LILRB2	HLA-G	LILRB2	L	TIME-L	primary	13	0.3131868131868132	0.31318681318681324	0.29743842207102933	6	0.46153846153846156	-0.2	0.7040000000000001	-0.5131868131868131	fitted	HLA-G:15/30	LILRB2:14/15		True	True	PMID: 28484462	0.8738193548387098	10000	0.282971702829717	5	6	False	False
203	PRNP_ADGRG6	PRNP - ADGRG6	ADGRG	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	PRNP	ADGRG6	PRNP	ADGRG6	TIME-L	L	primary	13	0.3108668690526121	0.3108668690526122	0.3012234648563529	8	0.6153846153846154	-0.1666666666666667	0.6932388117283949	-0.4775335357192788	fitted	PRNP:14/15	ADGRG6:19/30		False	True	PMID: 31462748	0.8738193548387098	10000	0.2883711628837116	5	6	False	False
209	LAMB2_DAG1	LAMB2 - DAG1	LAMININ	ECM-Receptor	lung	ligand_immune__receptor_tumour	LAMB2	DAG1	LAMB2	DAG1	TIME-L	L	primary	13	0.30769230769230765	0.3076923076923077	0.30644705251252874	10	0.7692307692307693	0.35757575757575755	0.3103760917056803	0.04988344988344989	fitted	LAMB2:14/15	DAG1:28/30			True	KEGG: hsa04512	0.8738193548387098	10000	0.37546245375462456	6	6	False	False
210	FN1_CD44	FN1 - CD44	FN1	ECM-Receptor	lung	ligand_immune__receptor_tumour	FN1	CD44	FN1	CD44	TIME-L	L	primary	13	0.30769230769230765	0.3076923076923077	0.30644705251252874	12	0.9230769230769231	0.2867132867132868	0.36625146058358227	-0.02097902097902088	fitted	FN1:15/15	CD44:29/30	secreted	False	True	KEGG: hsa04512	0.8738193548387098	10000	0.38376162383761625	7	9	False	False
211	GDF15_TGFBR2	GDF15 - TGFBR2	GDF	Secreted Signaling	lung	ligand_tumour__receptor_immune	GDF15	TGFBR2	GDF15	TGFBR2	L	TIME-L	primary	13	-0.30769230769230765	0.3076923076923077	0.30644705251252874	11	0.8461538461538461	-0.19090909090909092	0.5739131682855215	0.11678321678321674	fitted	GDF15:22/30	TGFBR2:15/15			True	KEGG: hsa04350	0.8738193548387098	10000	0.33166683331666835	7	7	False	False
212	LAMC2_CD44	LAMC2 - CD44	LAMININ	ECM-Receptor	lung	ligand_tumour__receptor_immune	LAMC2	CD44	LAMC2	CD44	L	TIME-L	primary	13	0.3026137663344012	0.30261376633440124	0.3149094795743657	11	0.8461538461538461	0.2369026647406667	0.4830654080776246	-0.06571110159373447	fitted	LAMC2:27/30	CD44:15/15			True	KEGG: hsa04512	0.8738193548387098	10000	0.39946005399460055	6	8	False	False
213	PTPRM_PTPRM	PTPRM - PTPRM	PTPRM	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	PTPRM	PTPRM	PTPRM	PTPRM	L	TIME-L	primary	13	0.3021978021978022	0.3021978021978023	0.31560836624995475	4	0.3076923076923077				below_min_n (4 < 6)	PTPRM:18/30	PTPRM:11/15				KEGG: hsa04514	0.8738193548387098	10000	0.3007699230076992	2	3	False	False
214	PTPRM_PTPRM	PTPRM - PTPRM	PTPRM	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	PTPRM	PTPRM	PTPRM	PTPRM	TIME-L	L	primary	13	0.3021978021978022	0.3021978021978023	0.31560836624995475	4	0.3076923076923077				below_min_n (4 < 6)	PTPRM:11/15	PTPRM:18/30				KEGG: hsa04514	0.8738193548387098	10000	0.3007699230076992	2	3	False	False
215	THBS3_SDC4	THBS3 - SDC4	THBS	ECM-Receptor	lung	ligand_tumour__receptor_immune	THBS3	SDC4	THBS3	SDC4	L	TIME-L	primary	13	0.3021978021978022	0.30219780219780223	0.31560836624995475	10	0.7692307692307693	-0.06666666666666665	0.8548130882487427	-0.36886446886446883	fitted	THBS3:27/30	SDC4:13/15				KEGG: hsa04512	0.8738193548387098	10000	0.32286771322867713	5	5	False	False
216	ICAM1_SPN	ICAM1 - SPN	ICAM	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	ICAM1	SPN	ICAM1	SPN	TIME-L	L	primary	13	-0.3021978021978022	0.30219780219780223	0.31560836624995475	8	0.6153846153846154	-0.523809523809524	0.18272075053971482	-0.22161172161172177	fitted	ICAM1:15/15	SPN:21/30		True	True	PMID: 1683685	0.8738193548387098	10000	0.33766623337666235	3	7	False	False
217	PTPRC_MRC1	PTPRC - MRC1	CD45	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	PTPRC	MRC1	PTPRC	MRC1	L	TIME-L	primary	13	0.2967032967032967	0.2967032967032967	0.324921588485975	6	0.46153846153846156	0.3142857142857143	0.5440932944606415	0.017582417582417575	fitted	PTPRC:17/30	MRC1:11/15		True	True	PMID: 27601670; PMID: 10575006	0.8738193548387098	10000	0.3424657534246575	3	6	False	False
218	COL1A1_SDC1	COL1A1 - SDC1	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL1A1	SDC1	COL1A1	SDC1	TIME-L	L	primary	13	0.2967032967032967	0.29670329670329676	0.324921588485975	13	1.0	0.2967032967032967	0.324921588485975	0.0	fitted	COL1A1:15/15	SDC1:29/30	secreted	False	True	KEGG: hsa04512	0.8738193548387098	10000	0.3534646535346465	8	9	False	False
219	LAMC1_CD44	LAMC1 - CD44	LAMININ	ECM-Receptor	lung	ligand_immune__receptor_tumour	LAMC1	CD44	LAMC1	CD44	TIME-L	L	primary	13	-0.2916096293767866	0.29160962937678664	0.33369032627489575	11	0.8461538461538461	-0.36363636363636365	0.2716375409938225	-0.07202673425957706	fitted	LAMC1:14/15	CD44:29/30	secreted	False	True	KEGG: hsa04512	0.8738193548387098	10000	0.37596240375962403	7	6	False	False
220	CD46_JAG1	CD46 - JAG1	CD46	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	CD46	JAG1	CD46	JAG1	TIME-L	L	primary	13	-0.2912087912087912	0.29120879120879123	0.3343858561975295	5	0.38461538461538464				below_min_n (5 < 6)	CD46:14/15	JAG1:16/30		True	True	PMID: 23086448	0.8738193548387098	10000	0.3431656834316568	3	7	False	False
225	SLURP1_CHRNB4	SLURP1 - CHRNB4	SLURP	Secreted Signaling	lung	ligand_tumour__receptor_immune	SLURP1	CHRNB4	SLURP1	CHRNB4	L	TIME-L	primary	13	0.2857142857142857	0.2857142857142857	0.34400021825866994	9	0.6923076923076923	-0.06666666666666667	0.8646897846262036	-0.35238095238095235	fitted	SLURP1:30/30	CHRNB4:11/15			True	KEGG: hsa04080	0.8738193548387098	10000	0.38396160383961603	6	4	False	False
226	TGM2_ADGRG1	TGM2 - ADGRG1	ADGRG	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	TGM2	ADGRG1	TGM2	ADGRG1	TIME-L	L	primary	13	-0.2857142857142857	0.2857142857142857	0.34400021825866994	10	0.7692307692307693	0.006060606060606061	0.9867429111949892	0.29177489177489174	fitted	TGM2:15/15	ADGRG1:24/30	secreted	False	True	PMID: 31462748	0.8738193548387098	10000	0.44125587441255876	6	8	False	False
227	APP_CD74	APP - CD74	APP	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	APP	CD74	APP	CD74	TIME-L	L	primary	13	-0.2857142857142857	0.28571428571428564	0.34400021825866994	13	1.0	-0.2857142857142857	0.34400021825866994	0.0	fitted	APP:15/15	CD74:30/30		True	True	PMID: 19849849	0.8738193548387098	10000	0.411958804119588	9	8	False	False
228	HLA-DRA_CD4	HLA-DRA - CD4	MHC-II	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	HLA-DRA	CD4	HLA-DRA	CD4	L	TIME-L	primary	13	0.2857142857142857	0.2857142857142857	0.34400021825866994	13	1.0	0.2857142857142857	0.34400021825866994	0.0	fitted	HLA-DRA:29/30	CD4:15/15				KEGG: hsa04514	0.8738193548387098	10000	0.40995900409959	9	8	False	False
229	THBS3_SDC4	THBS3 - SDC4	THBS	ECM-Receptor	lung	ligand_immune__receptor_tumour	THBS3	SDC4	THBS3	SDC4	TIME-L	L	primary	13	-0.2802197802197803	0.2802197802197802	0.3537636356336791	12	0.9230769230769231	-0.3706293706293707	0.23562100351264567	-0.0904095904095904	fitted	THBS3:14/15	SDC4:30/30				KEGG: hsa04512	0.8738193548387098	10000	0.47415258474152583	9	5	False	False
230	DLL3_NOTCH2	DLL3 - NOTCH2	NOTCH	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	DLL3	NOTCH2	DLL3	NOTCH2	L	TIME-L	primary	13	-0.2802197802197803	0.28021978021978017	0.3537636356336791	7	0.5384615384615384	-0.5	0.25316999510032256	-0.21978021978021972	fitted	DLL3:20/30	NOTCH2:14/15		True	True	PMID: 22353464	0.8738193548387098	10000	0.38366163383661633	4	6	False	False
231	PLAU_PLAUR	PLAU - PLAUR	PLAU	Secreted Signaling	lung	ligand_immune__receptor_tumour	PLAU	PLAUR	PLAU	PLAUR	TIME-L	L	primary	13	0.27785445817976834	0.2778544581797684	0.3580122924780061	6	0.46153846153846156	-0.057977103565244846	0.9131317851623264	-0.33583156174501316	fitted	PLAU:14/15	PLAUR:17/30	secreted	False	True	uniprot	0.8738193548387098	10000	0.42515748425157485	4	7	False	False
233	HLA-A_KIR3DL1	HLA-A - KIR3DL1	MHC-I	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	HLA-A	KIR3DL1	HLA-A	KIR3DL1	L	TIME-L	primary	13	-0.2747252747252747	0.27472527472527475	0.36367498164017836	13	1.0	-0.2747252747252747	0.36367498164017836	0.0	fitted	HLA-A:30/30	KIR3DL1:15/15		True	True	PMID: 28484462	0.8738193548387098	10000	0.36976302369763026	9	7	False	False
234	CSF1_CSF1R	CSF1 - CSF1R	CSF	Secreted Signaling	lung	ligand_tumour__receptor_immune	CSF1	CSF1R	CSF1	CSF1R	L	TIME-L	primary	13	0.2747252747252747	0.2747252747252747	0.36367498164017836	4	0.3076923076923077				below_min_n (4 < 6)	CSF1:15/30	CSF1R:10/15	cytokine;growth factor	True	True	KEGG: hsa04060	0.8738193548387098	10000	0.39246075392460755	3	3	False	False
235	LAMB3_CD44	LAMB3 - CD44	LAMININ	ECM-Receptor	lung	ligand_tumour__receptor_immune	LAMB3	CD44	LAMB3	CD44	L	TIME-L	primary	13	0.2747252747252747	0.2747252747252747	0.36367498164017836	12	0.9230769230769231	0.32867132867132864	0.2969041156887641	0.05394605394605395	fitted	LAMB3:27/30	CD44:15/15			True	KEGG: hsa04512	0.8738193548387098	10000	0.39306069393060694	8	8	False	False
236	COL1A1_CD44	COL1A1 - CD44	COLLAGEN	ECM-Receptor	lung	ligand_tumour__receptor_immune	COL1A1	CD44	COL1A1	CD44	L	TIME-L	primary	13	-0.2692307692307692	0.2692307692307692	0.37373304228189164	12	0.9230769230769231	-0.1958041958041958	0.5419358857313173	0.07342657342657341	fitted	COL1A1:29/30	CD44:15/15	secreted	False	True	KEGG: hsa04512	0.8738193548387098	10000	0.3982601739826017	8	8	False	False
237	CXCL2_CXCR2	CXCL2 - CXCR2	CXCL	Secreted Signaling	lung	ligand_tumour__receptor_immune	CXCL2	CXCR2	CXCL2	CXCR2	L	TIME-L	primary	13	-0.2692307692307692	0.2692307692307692	0.37373304228189164	8	0.6153846153846154	-0.07142857142857144	0.8665262706759087	0.19780219780219777	fitted	CXCL2:26/30	CXCR2:11/15	cytokine	False	True	KEGG: hsa04060	0.8738193548387098	10000	0.39116088391160886	8	2	False	False
238	IGFBP3_TMEM219	IGFBP3 - TMEM219	IGFBP	Secreted Signaling	lung	ligand_immune__receptor_tumour	IGFBP3	TMEM219	IGFBP3	TMEM219	TIME-L	L	primary	13	0.2692307692307692	0.2692307692307694	0.37373304228189164	12	0.9230769230769231	0.2377622377622378	0.45680085263992326	-0.03146853146853143	fitted	IGFBP3:14/15	TMEM219:30/30	secreted	False	True	PMID:20353938	0.8738193548387098	10000	0.3752624737526247	7	7	False	False
239	NPFF_NPFFR1	NPFF - NPFFR1	NPFF	Secreted Signaling	lung	ligand_tumour__receptor_immune	NPFF	NPFFR1	NPFF	NPFFR1	L	TIME-L	primary	13	0.26373626373626374	0.26373626373626374	0.3839365166506742	5	0.38461538461538464				below_min_n (5 < 6)	NPFF:23/30	NPFFR1:8/15	neuropeptide	False	True	KEGG: hsa04080	0.8738193548387098	10000	0.4082591740825917	3	1	False	False
240	LAMA5_CD44	LAMA5 - CD44	LAMININ	ECM-Receptor	lung	ligand_tumour__receptor_immune	LAMA5	CD44	LAMA5	CD44	L	TIME-L	primary	13	-0.26373626373626374	0.26373626373626374	0.3839365166506742	13	1.0	-0.26373626373626374	0.3839365166506742	0.0	fitted	LAMA5:29/30	CD44:15/15			True	KEGG: hsa04512	0.8738193548387098	10000	0.41135886411358863	8	8	False	False
241	HLA-B_CD8A	HLA-B - CD8A	MHC-I	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	HLA-B	CD8A	HLA-B	CD8A	L	TIME-L	primary	13	-0.26373626373626374	0.2637362637362637	0.3839365166506742	10	0.7692307692307693	-0.23636363636363633	0.5108853175152	0.02737262737262741	fitted	HLA-B:30/30	CD8A:12/15		True	True	KEGG: hsa04514	0.8738193548387098	10000	0.41945805419458054	9	4	False	False
242	COL6A2_GP6	COL6A2 - GP6	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL6A2	GP6	COL6A2	GP6	TIME-L	L	primary	13	-0.26373626373626374	0.26373626373626374	0.3839365166506742	12	0.9230769230769231	-0.10489510489510491	0.7456094809807079	0.15884115884115885	fitted	COL6A2:15/15	GP6:29/30	secreted	False		KEGG: hsa04512	0.8738193548387098	10000	0.49945005499450057	6	9	False	False
243	COL6A2_SDC4	COL6A2 - SDC4	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL6A2	SDC4	COL6A2	SDC4	TIME-L	L	primary	13	-0.26373626373626374	0.2637362637362637	0.3839365166506742	13	1.0	-0.26373626373626374	0.3839365166506742	0.0	fitted	COL6A2:15/15	SDC4:30/30	secreted	False		KEGG: hsa04512	0.8738193548387098	10000	0.47235276472352766	9	9	False	False
244	NECTIN2_TIGIT	NECTIN2 - TIGIT	NECTIN	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	NECTIN2	TIGIT	NECTIN2	TIGIT	L	TIME-L	primary	13	0.26373626373626374	0.26373626373626374	0.3839365166506742	6	0.46153846153846156	0.14285714285714288	0.7871720116618076	-0.12087912087912087	fitted	NECTIN2:28/30	TIGIT:8/15		True	True	KEGG: hsa04514	0.8738193548387098	10000	0.44645535446455353	8	1	False	False
253	COL6A3_GP6	COL6A3 - GP6	COLLAGEN	ECM-Receptor	lung	ligand_tumour__receptor_immune	COL6A3	GP6	COL6A3	GP6	L	TIME-L	primary	13	-0.2582417582417582	0.2582417582417582	0.3942840173973615	5	0.38461538461538464				below_min_n (5 < 6)	COL6A3:19/30	GP6:14/15	secreted	False		KEGG: hsa04512	0.8738193548387098	10000	0.43565643435656437	4	6	False	False
254	COL1A2_SDC1	COL1A2 - SDC1	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL1A2	SDC1	COL1A2	SDC1	TIME-L	L	primary	13	0.2582417582417582	0.25824175824175827	0.3942840173973615	13	1.0	0.2582417582417582	0.3942840173973615	0.0	fitted	COL1A2:15/15	SDC1:29/30	secreted	False	True	KEGG: hsa04512	0.8738193548387098	10000	0.43875612438756123	8	9	False	False
255	COL1A2_GP6	COL1A2 - GP6	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL1A2	GP6	COL1A2	GP6	TIME-L	L	primary	13	-0.2582417582417582	0.25824175824175827	0.3942840173973615	12	0.9230769230769231	-0.0979020979020979	0.7621216559962992	0.1603396603396603	fitted	COL1A2:15/15	GP6:29/30	secreted	False		KEGG: hsa04512	0.8738193548387098	10000	0.5111488851114888	6	9	False	False
256	COL6A3_SDC4	COL6A3 - SDC4	COLLAGEN	ECM-Receptor	lung	ligand_tumour__receptor_immune	COL6A3	SDC4	COL6A3	SDC4	L	TIME-L	primary	13	-0.2582417582417582	0.25824175824175827	0.3942840173973615	5	0.38461538461538464				below_min_n (5 < 6)	COL6A3:19/30	SDC4:13/15	secreted	False		KEGG: hsa04512	0.8738193548387098	10000	0.47195280471952805	4	5	False	False
257	APP_SORL1	APP - SORL1	APP	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	APP	SORL1	APP	SORL1	TIME-L	L	primary	13	0.25309515002513555	0.25309515002513555	0.40410567145243725	11	0.8461538461538461	0.0	1.0	-0.25309515002513555	fitted	APP:15/15	SORL1:26/30		True	True	PMID: 24523320	0.8738193548387098	10000	0.44365563443655637	7	8	False	False
258	DLL3_NOTCH3	DLL3 - NOTCH3	NOTCH	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	DLL3	NOTCH3	DLL3	NOTCH3	L	TIME-L	primary	13	0.25274725274725274	0.2527472527472528	0.40477407127094645	7	0.5384615384615384	0.642857142857143	0.11939237342741099	0.3901098901098903	fitted	DLL3:20/30	NOTCH3:15/15		True	True	PMID: 22353464	0.8738193548387098	10000	0.4453554644535546	4	6	False	False
259	HLA-DMA_CD4	HLA-DMA - CD4	MHC-II	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	HLA-DMA	CD4	HLA-DMA	CD4	L	TIME-L	primary	13	0.24175824175824176	0.2417582417582418	0.4261755195945089	11	0.8461538461538461	0.06363636363636364	0.8525390725425218	-0.17812187812187813	fitted	HLA-DMA:26/30	CD4:15/15				KEGG: hsa04514	0.8738193548387098	10000	0.47615238476152383	7	8	False	False
260	TNC_SDC1	TNC - SDC1	TENASCIN	ECM-Receptor	lung	ligand_immune__receptor_tumour	TNC	SDC1	TNC	SDC1	TIME-L	L	primary	13	0.24175824175824176	0.2417582417582418	0.4261755195945089	11	0.8461538461538461	0.02727272727272728	0.9365584481926121	-0.21448551448551448	fitted	TNC:13/15	SDC1:29/30	secreted	False	True	KEGG: hsa04512	0.8738193548387098	10000	0.47455254474552544	8	7	False	False
261	COL6A1_SDC4	COL6A1 - SDC4	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL6A1	SDC4	COL6A1	SDC4	TIME-L	L	primary	13	-0.24175824175824176	0.24175824175824176	0.4261755195945089	13	1.0	-0.24175824175824176	0.4261755195945089	0.0	fitted	COL6A1:15/15	SDC4:30/30	secreted	False		KEGG: hsa04512	0.8738193548387098	10000	0.5046495350464953	9	9	False	False
262	DSC3_DSG2	DSC3 - DSG2	DESMOSOME	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	DSC3	DSG2	DSC3	DSG2	TIME-L	L	primary	13	-0.24175824175824176	0.24175824175824173	0.4261755195945089	9	0.6923076923076923	-0.38333333333333336	0.3084952723803716	-0.1415750915750916	fitted	DSC3:15/15	DSG2:25/30		True	True	PMID: 27298358	0.8738193548387098	10000	0.47365263473652636	6	6	False	False
263	JAG1_NOTCH1	JAG1 - NOTCH1	NOTCH	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	JAG1	NOTCH1	JAG1	NOTCH1	TIME-L	L	primary	13	0.24175824175824176	0.2417582417582418	0.4261755195945089	3	0.23076923076923078				below_min_n (3 < 6)	JAG1:14/15	NOTCH1:15/30		True	True	PMID: 22353464	0.8738193548387098	10000	0.41055894410558946	2	4	False	False
275	ANGPTL2_PIRB	ANGPTL2 - PIRB	ANGPTL	Secreted Signaling	lung	ligand_immune__receptor_tumour	ANGPTL2	LILRB3	ANGPTL2	LILRB3	TIME-L	L	primary	13	-0.23626373626373626	0.23626373626373628	0.4370835438311815	3	0.23076923076923078				below_min_n (3 < 6)	ANGPTL2:9/15	LILRB3:17/30				PMID: 24478758	0.8738193548387098	10000	0.45025497450254975	3	4	False	False
276	ANXA1_FPR1	ANXA1 - FPR1	ANNEXIN	Secreted Signaling	lung	ligand_tumour__receptor_immune	ANXA1	FPR1	ANXA1	FPR1	L	TIME-L	primary	13	0.23626373626373626	0.23626373626373626	0.4370835438311815	6	0.46153846153846156	-0.08571428571428573	0.8717434402332361	-0.321978021978022	fitted	ANXA1:30/30	FPR1:8/15	secreted	False	True	PMID: 23230437	0.8738193548387098	10000	0.45695430456954306	8	2	False	False
277	IGF1_IGF1R	IGF1 - IGF1R	IGF	Secreted Signaling	lung	ligand_immune__receptor_tumour	IGF1	IGF1R	IGF1	IGF1R	TIME-L	L	primary	13	-0.23383791034931004	0.23383791034931	0.44194276784287784	9	0.6923076923076923	0.39330888211518983	0.2949902441700331	0.6271467924644999	fitted	IGF1:13/15	IGF1R:27/30	growth factor	False	True	PMID: 14604834	0.8738193548387098	10000	0.45335466453354667	5	5	False	False
278	JAG2_NOTCH3	JAG2 - NOTCH3	NOTCH	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	JAG2	NOTCH3	JAG2	NOTCH3	L	TIME-L	primary	13	0.23076923076923078	0.23076923076923078	0.4481273823153657	9	0.6923076923076923	0.16666666666666669	0.668231040071504	-0.0641025641025641	fitted	JAG2:24/30	NOTCH3:15/15		True	True	PMID: 22353464	0.8738193548387098	10000	0.5012498750124987	4	6	False	False
279	HLA-DPB1_CD4	HLA-DPB1 - CD4	MHC-II	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	HLA-DPB1	CD4	HLA-DPB1	CD4	TIME-L	L	primary	13	0.23076923076923078	0.23076923076923078	0.4481273823153657	7	0.5384615384615384	-0.07142857142857144	0.8790481931481541	-0.30219780219780223	fitted	HLA-DPB1:14/15	CD4:18/30				KEGG: hsa04514	0.8738193548387098	10000	0.4774522547745225	3	9	False	False
280	THBS3_SDC1	THBS3 - SDC1	THBS	ECM-Receptor	lung	ligand_immune__receptor_tumour	THBS3	SDC1	THBS3	SDC1	TIME-L	L	primary	13	0.23076923076923078	0.23076923076923078	0.4481273823153657	12	0.9230769230769231	0.18181818181818185	0.5717012385276553	-0.04895104895104893	fitted	THBS3:14/15	SDC1:29/30			True	KEGG: hsa04512	0.8738193548387098	10000	0.49195080491950804	8	5	False	False
281	HSPG2_DAG1	HSPG2 - DAG1	HSPG	ECM-Receptor	lung	ligand_immune__receptor_tumour	HSPG2	DAG1	HSPG2	DAG1	TIME-L	L	primary	13	0.23076923076923078	0.23076923076923078	0.4481273823153657	11	0.8461538461538461	0.3272727272727273	0.3258949410128414	0.09650349650349654	fitted	HSPG2:15/15	DAG1:28/30			True	KEGG: hsa04512	0.8738193548387098	10000	0.565043495650435	6	8	False	False
282	COL9A2_GP6	COL9A2 - GP6	COLLAGEN	ECM-Receptor	lung	ligand_tumour__receptor_immune	COL9A2	GP6	COL9A2	GP6	L	TIME-L	primary	13	-0.23076923076923078	0.23076923076923078	0.4481273823153657	9	0.6923076923076923	-0.26666666666666666	0.48792227483870076	-0.03589743589743588	fitted	COL9A2:25/30	GP6:14/15	secreted	False		KEGG: hsa04512	0.8738193548387098	10000	0.5012498750124987	4	6	False	False
283	COL6A2_SDC1	COL6A2 - SDC1	COLLAGEN	ECM-Receptor	lung	ligand_tumour__receptor_immune	COL6A2	SDC1	COL6A2	SDC1	L	TIME-L	primary	13	0.23076923076923078	0.2307692307692308	0.4481273823153657	9	0.6923076923076923	0.41666666666666663	0.26458604674749636	0.18589743589743585	fitted	COL6A2:28/30	SDC1:11/15	secreted	False	True	KEGG: hsa04512	0.8738193548387098	10000	0.43575642435756423	5	6	False	False
