cohort	signature	method	group	time_months	survival
TCGA-LUAD	cytotoxicity	zscore	low	74.283367556468178	0.3531084286011017
TCGA-LUAD	cytotoxicity	zscore	low	76.156057494866531	0.33233734456574276
TCGA-LUAD	cytotoxicity	zscore	low	77.798767967145793	0.33233734456574276
TCGA-LUAD	cytotoxicity	zscore	low	78.620123203285416	0.31018152159469325
TCGA-LUAD	cytotoxicity	zscore	low	81.741273100616013	0.31018152159469325
TCGA-LUAD	cytotoxicity	zscore	low	82.628336755646814	0.31018152159469325
TCGA-LUAD	cytotoxicity	zscore	low	85.092402464065714	0.31018152159469325
TCGA-LUAD	cytotoxicity	zscore	low	85.946611909650926	0.31018152159469325
TCGA-LUAD	cytotoxicity	zscore	low	87.917864476386043	0.31018152159469325
TCGA-LUAD	cytotoxicity	zscore	low	88.082135523613957	0.27571690808417176
TCGA-LUAD	cytotoxicity	zscore	low	88.57494866529774	0.27571690808417176
TCGA-LUAD	cytotoxicity	zscore	low	100.50102669404518	0.27571690808417176
TCGA-LUAD	cytotoxicity	zscore	low	107.13757700205339	0.27571690808417176
TCGA-LUAD	cytotoxicity	zscore	low	110.42299794661191	0.22057352646733741
TCGA-LUAD	cytotoxicity	zscore	low	119.42505133470226	0.22057352646733741
TCGA-LUAD	cytotoxicity	zscore	low	129.44558521560575	0.22057352646733741
TCGA-LUAD	cytotoxicity	zscore	low	162.98973305954826	0.11028676323366871
TCGA-LUAD	cytotoxicity	zscore	low	238.12731006160163	0.11028676323366871
TCGA-LUAD	exhaustion	ssgsea	high	0.3613963039014374	1
TCGA-LUAD	exhaustion	ssgsea	high	0.4271047227926078	1
TCGA-LUAD	exhaustion	ssgsea	high	0.49281314168377821	1
TCGA-LUAD	exhaustion	ssgsea	high	0.59137577002053388	0.99596774193548387
TCGA-LUAD	exhaustion	ssgsea	high	0.62422997946611913	0.99193548387096775
TCGA-LUAD	exhaustion	ssgsea	high	0.91991786447638602	0.99193548387096775
TCGA-LUAD	exhaustion	ssgsea	high	1.0841889117043122	0.98788676761026983
TCGA-LUAD	exhaustion	ssgsea	high	1.1498973305954825	0.98788676761026983
TCGA-LUAD	exhaustion	ssgsea	high	1.1827515400410678	0.98788676761026983
TCGA-LUAD	exhaustion	ssgsea	high	1.4455852156057496	0.98788676761026983
TCGA-LUAD	exhaustion	ssgsea	high	2.431211498973306	0.98378765239196997
TCGA-LUAD	exhaustion	ssgsea	high	2.5954825462012319	0.98378765239196997
TCGA-LUAD	exhaustion	ssgsea	high	2.7597535934291582	0.98378765239196997
TCGA-LUAD	exhaustion	ssgsea	high	3.9096509240246409	0.98378765239196997
TCGA-LUAD	exhaustion	ssgsea	high	3.9753593429158109	0.97963664963926134
TCGA-LUAD	exhaustion	ssgsea	high	4.2381930184804926	0.97963664963926134
TCGA-LUAD	exhaustion	ssgsea	high	4.3696098562628336	0.97963664963926134
TCGA-LUAD	exhaustion	ssgsea	high	4.4024640657084193	0.97963664963926134
TCGA-LUAD	exhaustion	ssgsea	high	4.6324435318275157	0.97963664963926134
TCGA-LUAD	exhaustion	ssgsea	high	4.9609856262833674	0.97963664963926134
TCGA-LUAD	exhaustion	ssgsea	high	5.0595482546201236	0.97539579834212176
TCGA-LUAD	exhaustion	ssgsea	high	5.420944558521561	0.97539579834212176
TCGA-LUAD	exhaustion	ssgsea	high	5.6180698151950716	0.9711364280436845
TCGA-LUAD	exhaustion	ssgsea	high	5.7823408624229984	0.96687705774524724
TCGA-LUAD	exhaustion	ssgsea	high	5.8809034907597537	0.96261768744680998
TCGA-LUAD	exhaustion	ssgsea	high	5.979466119096509	0.96261768744680998
TCGA-LUAD	exhaustion	ssgsea	high	6.0451745379876796	0.96261768744680998
TCGA-LUAD	exhaustion	ssgsea	high	6.1108829568788501	0.96261768744680998
TCGA-LUAD	exhaustion	ssgsea	high	6.1437371663244349	0.95828157173759021
TCGA-LUAD	exhaustion	ssgsea	high	6.2094455852156054	0.95394545602837033
TCGA-LUAD	exhaustion	ssgsea	high	7.3593429158110881	0.95394545602837033
TCGA-LUAD	exhaustion	ssgsea	high	7.3921971252566738	0.95394545602837033
TCGA-LUAD	exhaustion	ssgsea	high	7.786447638603696	0.94956955944108423
TCGA-LUAD	exhaustion	ssgsea	high	8.0164271047227924	0.94519366285379813
TCGA-LUAD	exhaustion	ssgsea	high	8.5420944558521565	0.94081776626651203
TCGA-LUAD	exhaustion	ssgsea	high	8.6735112936344976	0.94081776626651203
TCGA-LUAD	exhaustion	ssgsea	high	8.8049281314168386	0.93642142156433217
TCGA-LUAD	exhaustion	ssgsea	high	9.0020533880903493	0.93202507686215219
TCGA-LUAD	exhaustion	ssgsea	high	9.2648870636550313	0.92762873215997221
TCGA-LUAD	exhaustion	ssgsea	high	9.3634496919917858	0.92762873215997221
TCGA-LUAD	exhaustion	ssgsea	high	9.4291581108829572	0.92762873215997221
TCGA-LUAD	exhaustion	ssgsea	high	10.086242299794661	0.92762873215997221
TCGA-LUAD	exhaustion	ssgsea	high	10.546201232032855	0.92316897863997238
TCGA-LUAD	exhaustion	ssgsea	high	10.611909650924025	0.92316897863997238
TCGA-LUAD	exhaustion	ssgsea	high	11.039014373716633	0.91868757583104044
TCGA-LUAD	exhaustion	ssgsea	high	11.137577002053389	0.91420617302210849
TCGA-LUAD	exhaustion	ssgsea	high	11.268993839835728	0.90972477021317666
TCGA-LUAD	exhaustion	ssgsea	high	11.53182751540041	0.90972477021317666
TCGA-LUAD	exhaustion	ssgsea	high	11.597535934291582	0.90972477021317666
TCGA-LUAD	exhaustion	ssgsea	high	11.630390143737166	0.90972477021317666
TCGA-LUAD	exhaustion	ssgsea	high	11.991786447638603	0.90972477021317666
TCGA-LUAD	exhaustion	ssgsea	high	12.320328542094456	0.90515328895582403
TCGA-LUAD	exhaustion	ssgsea	high	12.386036960985626	0.90515328895582403
TCGA-LUAD	exhaustion	ssgsea	high	12.648870636550308	0.90515328895582403
TCGA-LUAD	exhaustion	ssgsea	high	13.437371663244353	0.90515328895582403
TCGA-LUAD	exhaustion	ssgsea	high	13.503080082135524	0.90515328895582403
TCGA-LUAD	exhaustion	ssgsea	high	13.60164271047228	0.90048755035295902
TCGA-LUAD	exhaustion	ssgsea	high	13.634496919917865	0.90048755035295902
TCGA-LUAD	exhaustion	ssgsea	high	13.66735112936345	0.90048755035295902
TCGA-LUAD	exhaustion	ssgsea	high	13.86447638603696	0.90048755035295902
TCGA-LUAD	exhaustion	ssgsea	high	13.897330595482547	0.90048755035295902
TCGA-LUAD	exhaustion	ssgsea	high	14.028747433264886	0.90048755035295902
TCGA-LUAD	exhaustion	ssgsea	high	14.061601642710473	0.89567210890722126
TCGA-LUAD	exhaustion	ssgsea	high	14.094455852156058	0.89085666746148351
TCGA-LUAD	exhaustion	ssgsea	high	14.258726899383984	0.88604122601574586
TCGA-LUAD	exhaustion	ssgsea	high	14.291581108829568	0.88604122601574586
TCGA-LUAD	exhaustion	ssgsea	high	14.521560574948666	0.88604122601574586
TCGA-LUAD	exhaustion	ssgsea	high	14.587268993839835	0.88117286763104397
TCGA-LUAD	exhaustion	ssgsea	high	14.718685831622176	0.88117286763104397
TCGA-LUAD	exhaustion	ssgsea	high	14.948665297741274	0.88117286763104397
TCGA-LUAD	exhaustion	ssgsea	high	15.014373716632443	0.87625011418059118
TCGA-LUAD	exhaustion	ssgsea	high	15.24435318275154	0.87129954856375169
TCGA-LUAD	exhaustion	ssgsea	high	15.31006160164271	0.87129954856375169
TCGA-LUAD	exhaustion	ssgsea	high	15.375770020533881	0.86632069400053024
TCGA-LUAD	exhaustion	ssgsea	high	15.408624229979466	0.8613418394373088
TCGA-LUAD	exhaustion	ssgsea	high	15.638603696098563	0.8613418394373088
TCGA-LUAD	exhaustion	ssgsea	high	15.967145790554415	0.8613418394373088
TCGA-LUAD	exhaustion	ssgsea	high	16.164271047227928	0.8613418394373088
TCGA-LUAD	exhaustion	ssgsea	high	16.394250513347021	0.8613418394373088
TCGA-LUAD	exhaustion	ssgsea	high	16.427104722792606	0.85624514216253178
TCGA-LUAD	exhaustion	ssgsea	high	16.591375770020534	0.85624514216253178
TCGA-LUAD	exhaustion	ssgsea	high	16.854209445585216	0.85624514216253178
TCGA-LUAD	exhaustion	ssgsea	high	16.919917864476385	0.85624514216253178
TCGA-LUAD	exhaustion	ssgsea	high	17.084188911704313	0.85624514216253178
TCGA-LUAD	exhaustion	ssgsea	high	17.149897330595483	0.85624514216253178
TCGA-LUAD	exhaustion	ssgsea	high	17.281314168377822	0.85624514216253178
TCGA-LUAD	exhaustion	ssgsea	high	17.544147843942504	0.85624514216253178
TCGA-LUAD	exhaustion	ssgsea	high	17.642710472279262	0.85624514216253178
TCGA-LUAD	exhaustion	ssgsea	high	17.708418891170432	0.85624514216253178
TCGA-LUAD	exhaustion	ssgsea	high	17.905544147843944	0.85624514216253178
TCGA-LUAD	exhaustion	ssgsea	high	17.971252566735114	0.85624514216253178
TCGA-LUAD	exhaustion	ssgsea	high	18.102669404517453	0.85624514216253178
TCGA-LUAD	exhaustion	ssgsea	high	18.135523613963038	0.85624514216253178
TCGA-LUAD	exhaustion	ssgsea	high	18.168377823408623	0.85624514216253178
TCGA-LUAD	exhaustion	ssgsea	high	18.299794661190965	0.85068510877186598
TCGA-LUAD	exhaustion	ssgsea	high	18.628336755646817	0.85068510877186598
TCGA-LUAD	exhaustion	ssgsea	high	18.661190965092402	0.85068510877186598
TCGA-LUAD	exhaustion	ssgsea	high	18.82546201232033	0.85068510877186598
TCGA-LUAD	exhaustion	ssgsea	high	18.858316221765914	0.84497581273984002
TCGA-LUAD	exhaustion	ssgsea	high	19.121149897330596	0.83926651670781405
TCGA-LUAD	exhaustion	ssgsea	high	19.548254620123203	0.83926651670781405
TCGA-LUAD	exhaustion	ssgsea	high	19.679671457905545	0.83926651670781405
TCGA-LUAD	exhaustion	ssgsea	high	19.71252566735113	0.83926651670781405
TCGA-LUAD	exhaustion	ssgsea	high	19.811088295687885	0.83926651670781405
TCGA-LUAD	exhaustion	ssgsea	high	19.876796714579054	0.83926651670781405
TCGA-LUAD	exhaustion	ssgsea	high	19.942505133470227	0.83926651670781405
TCGA-LUAD	exhaustion	ssgsea	high	19.975359342915812	0.83926651670781405
TCGA-LUAD	exhaustion	ssgsea	high	20.041067761806982	0.83926651670781405
TCGA-LUAD	exhaustion	ssgsea	high	20.172484599589321	0.83304972769516361
TCGA-LUAD	exhaustion	ssgsea	high	20.501026694045173	0.82678619590798186
TCGA-LUAD	exhaustion	ssgsea	high	20.566735112936346	0.82678619590798186
TCGA-LUAD	exhaustion	ssgsea	high	20.632443531827516	0.82037700059086571
TCGA-LUAD	exhaustion	ssgsea	high	20.6652977412731	0.82037700059086571
TCGA-LUAD	exhaustion	ssgsea	high	21.388090349075977	0.82037700059086571
TCGA-LUAD	exhaustion	ssgsea	high	21.420944558521562	0.82037700059086571
TCGA-LUAD	exhaustion	ssgsea	high	21.453798767967147	0.82037700059086571
TCGA-LUAD	exhaustion	ssgsea	high	21.552361396303901	0.81376105703771362
TCGA-LUAD	exhaustion	ssgsea	high	21.618069815195071	0.81376105703771362
TCGA-LUAD	exhaustion	ssgsea	high	21.815195071868583	0.81376105703771362
TCGA-LUAD	exhaustion	ssgsea	high	21.979466119096511	0.81376105703771362
TCGA-LUAD	exhaustion	ssgsea	high	22.143737166324435	0.81376105703771362
TCGA-LUAD	exhaustion	ssgsea	high	22.242299794661189	0.81376105703771362
TCGA-LUAD	exhaustion	ssgsea	high	22.439425051334702	0.81376105703771362
TCGA-LUAD	exhaustion	ssgsea	high	22.636550308008214	0.81376105703771362
TCGA-LUAD	exhaustion	ssgsea	high	22.899383983572896	0.80674587551152643
TCGA-LUAD	exhaustion	ssgsea	high	23.030800821355236	0.80674587551152643
TCGA-LUAD	exhaustion	ssgsea	high	23.06365503080082	0.79966915730528498
TCGA-LUAD	exhaustion	ssgsea	high	23.129363449691994	0.79966915730528498
TCGA-LUAD	exhaustion	ssgsea	high	23.162217659137578	0.79966915730528498
TCGA-LUAD	exhaustion	ssgsea	high	23.589322381930184	0.79966915730528498
TCGA-LUAD	exhaustion	ssgsea	high	23.622176591375769	0.79966915730528498
TCGA-LUAD	exhaustion	ssgsea	high	24.213552361396303	0.79226481325616194
TCGA-LUAD	exhaustion	ssgsea	high	24.279260780287473	0.79226481325616194
TCGA-LUAD	exhaustion	ssgsea	high	24.344969199178646	0.79226481325616194
TCGA-LUAD	exhaustion	ssgsea	high	24.542094455852155	0.79226481325616194
TCGA-LUAD	exhaustion	ssgsea	high	25.002053388090349	0.78464688235946811
TCGA-LUAD	exhaustion	ssgsea	high	25.396303901437371	0.78464688235946811
TCGA-LUAD	exhaustion	ssgsea	high	25.527720739219713	0.7769542658657479
TCGA-LUAD	exhaustion	ssgsea	high	25.987679671457904	0.7769542658657479
TCGA-LUAD	exhaustion	ssgsea	high	26.283367556468171	0.76910624297821517
TCGA-LUAD	exhaustion	ssgsea	high	26.447638603696099	0.76910624297821517
TCGA-LUAD	exhaustion	ssgsea	high	26.710472279260781	0.76910624297821517
TCGA-LUAD	exhaustion	ssgsea	high	27.071868583162217	0.76910624297821517
TCGA-LUAD	exhaustion	ssgsea	high	27.236139630390145	0.76910624297821517
TCGA-LUAD	exhaustion	ssgsea	high	27.26899383983573	0.76910624297821517
TCGA-LUAD	exhaustion	ssgsea	high	27.564681724845997	0.76910624297821517
TCGA-LUAD	exhaustion	ssgsea	high	27.991786447638603	0.76910624297821517
TCGA-LUAD	exhaustion	ssgsea	high	28.090349075975361	0.76056061805623498
TCGA-LUAD	exhaustion	ssgsea	high	28.386036960985628	0.75201499313425479
TCGA-LUAD	exhaustion	ssgsea	high	28.451745379876797	0.75201499313425479
TCGA-LUAD	exhaustion	ssgsea	high	28.550308008213552	0.74337114263845883
TCGA-LUAD	exhaustion	ssgsea	high	28.648870636550306	0.74337114263845883
TCGA-LUAD	exhaustion	ssgsea	high	28.878850102669404	0.73462559978388875
TCGA-LUAD	exhaustion	ssgsea	high	28.977412731006162	0.73462559978388875
TCGA-LUAD	exhaustion	ssgsea	high	29.17453798767967	0.73462559978388875
TCGA-LUAD	exhaustion	ssgsea	high	29.207392197125255	0.73462559978388875
TCGA-LUAD	exhaustion	ssgsea	high	29.437371663244353	0.73462559978388875
TCGA-LUAD	exhaustion	ssgsea	high	29.700205338809035	0.73462559978388875
TCGA-LUAD	exhaustion	ssgsea	high	30.521560574948666	0.72532654155877629
TCGA-LUAD	exhaustion	ssgsea	high	30.55441478439425	0.72532654155877629
TCGA-LUAD	exhaustion	ssgsea	high	31.112936344969199	0.72532654155877629
TCGA-LUAD	exhaustion	ssgsea	high	31.277207392197127	0.71578277127510814
TCGA-LUAD	exhaustion	ssgsea	high	32.098562628336758	0.71578277127510814
TCGA-LUAD	exhaustion	ssgsea	high	32.427104722792606	0.70611003112274184
TCGA-LUAD	exhaustion	ssgsea	high	32.459958932238195	0.70611003112274184
TCGA-LUAD	exhaustion	ssgsea	high	32.624229979466122	0.70611003112274184
TCGA-LUAD	exhaustion	ssgsea	high	32.689938398357292	0.68621960771083368
TCGA-LUAD	exhaustion	ssgsea	high	32.755646817248461	0.68621960771083368
TCGA-LUAD	exhaustion	ssgsea	high	32.821355236139631	0.67612814289155676
TCGA-LUAD	exhaustion	ssgsea	high	33.708418891170432	0.66603667807227973
TCGA-LUAD	exhaustion	ssgsea	high	34.036960985626287	0.66603667807227973
TCGA-LUAD	exhaustion	ssgsea	high	35.449691991786445	0.66603667807227973
TCGA-LUAD	exhaustion	ssgsea	high	35.515400410677621	0.65562985497740034
TCGA-LUAD	exhaustion	ssgsea	high	36.73100616016427	0.65562985497740034
TCGA-LUAD	exhaustion	ssgsea	high	36.763860369609858	0.65562985497740034
TCGA-LUAD	exhaustion	ssgsea	high	36.960985626283367	0.65562985497740034
TCGA-LUAD	exhaustion	ssgsea	high	37.125256673511295	0.65562985497740034
TCGA-LUAD	exhaustion	ssgsea	high	38.078028747433265	0.65562985497740034
TCGA-LUAD	exhaustion	ssgsea	high	39.720739219712527	0.64432589196054857
TCGA-LUAD	exhaustion	ssgsea	high	39.917864476386036	0.6330219289436968
TCGA-LUAD	exhaustion	ssgsea	high	40.50924024640657	0.6330219289436968
TCGA-LUAD	exhaustion	ssgsea	high	40.706365503080079	0.6330219289436968
TCGA-LUAD	exhaustion	ssgsea	high	41.659137577002056	0.62129930062992467
TCGA-LUAD	exhaustion	ssgsea	high	41.790554414784395	0.62129930062992467
TCGA-LUAD	exhaustion	ssgsea	high	42.053388090349074	0.62129930062992467
TCGA-LUAD	exhaustion	ssgsea	high	42.31622176591376	0.60911696140188687
TCGA-LUAD	exhaustion	ssgsea	high	42.480492813141687	0.59693462217384907
TCGA-LUAD	exhaustion	ssgsea	high	42.874743326488705	0.59693462217384907
TCGA-LUAD	exhaustion	ssgsea	high	44.386036960985628	0.59693462217384907
TCGA-LUAD	exhaustion	ssgsea	high	44.583162217659137	0.58423388553185229
TCGA-LUAD	exhaustion	ssgsea	high	44.911704312114992	0.58423388553185229
TCGA-LUAD	exhaustion	ssgsea	high	44.977412731006162	0.58423388553185229
TCGA-LUAD	exhaustion	ssgsea	high	45.995893223819301	0.58423388553185229
TCGA-LUAD	exhaustion	ssgsea	high	46.948665297741272	0.58423388553185229
TCGA-LUAD	exhaustion	ssgsea	high	47.014373716632441	0.58423388553185229
TCGA-LUAD	exhaustion	ssgsea	high	47.04722792607803	0.58423388553185229
TCGA-LUAD	exhaustion	ssgsea	high	47.375770020533878	0.58423388553185229
TCGA-LUAD	exhaustion	ssgsea	high	48.427104722792606	0.58423388553185229
TCGA-LUAD	exhaustion	ssgsea	high	49.215605749486656	0.56885930959680353
TCGA-LUAD	exhaustion	ssgsea	high	49.248459958932237	0.55348473366175477
TCGA-LUAD	exhaustion	ssgsea	high	49.80698151950719	0.53811015772670601
TCGA-LUAD	exhaustion	ssgsea	high	50.036960985626287	0.53811015772670601
TCGA-LUAD	exhaustion	ssgsea	high	50.299794661190965	0.52228338838180288
TCGA-LUAD	exhaustion	ssgsea	high	51.219712525667354	0.52228338838180288
TCGA-LUAD	exhaustion	ssgsea	high	52.566735112936342	0.50596203249487159
TCGA-LUAD	exhaustion	ssgsea	high	55.293634496919921	0.50596203249487159
TCGA-LUAD	exhaustion	ssgsea	high	55.852156057494867	0.50596203249487159
TCGA-LUAD	exhaustion	ssgsea	high	56.673511293634498	0.4885150658571174
TCGA-LUAD	exhaustion	ssgsea	high	56.772073921971256	0.4885150658571174
TCGA-LUAD	exhaustion	ssgsea	high	58.809034907597535	0.4704219152698168
TCGA-LUAD	exhaustion	ssgsea	high	59.071868583162221	0.45232876468251615
TCGA-LUAD	exhaustion	ssgsea	high	60.123203285420942	0.43423561409521549
TCGA-LUAD	exhaustion	ssgsea	high	60.681724845995895	0.43423561409521549
TCGA-LUAD	exhaustion	ssgsea	high	61.24024640657084	0.43423561409521549
TCGA-LUAD	exhaustion	ssgsea	high	61.437371663244356	0.43423561409521549
TCGA-LUAD	exhaustion	ssgsea	high	62.19301848049281	0.43423561409521549
TCGA-LUAD	exhaustion	ssgsea	high	63.474332648870636	0.43423561409521549
TCGA-LUAD	exhaustion	ssgsea	high	66.595482546201225	0.41138110809020417
TCGA-LUAD	exhaustion	ssgsea	high	67.909650924024646	0.41138110809020417
TCGA-LUAD	exhaustion	ssgsea	high	70.209445585215605	0.41138110809020417
TCGA-LUAD	exhaustion	ssgsea	high	71.42505133470226	0.38566978883456643
TCGA-LUAD	exhaustion	ssgsea	high	74.283367556468178	0.38566978883456643
TCGA-LUAD	exhaustion	ssgsea	high	77.535934291581114	0.38566978883456643
TCGA-LUAD	exhaustion	ssgsea	high	78.620123203285416	0.35600288200113828
TCGA-LUAD	exhaustion	ssgsea	high	82.628336755646814	0.35600288200113828
TCGA-LUAD	exhaustion	ssgsea	high	85.256673511293641	0.35600288200113828
TCGA-LUAD	exhaustion	ssgsea	high	85.979466119096514	0.32040259380102448
TCGA-LUAD	exhaustion	ssgsea	high	86.078028747433265	0.28480230560091063
TCGA-LUAD	exhaustion	ssgsea	high	92.747433264887064	0.28480230560091063
TCGA-LUAD	exhaustion	ssgsea	high	93.043121149897331	0.28480230560091063
TCGA-LUAD	exhaustion	ssgsea	high	101.65092402464066	0.28480230560091063
TCGA-LUAD	exhaustion	ssgsea	high	104.11498973305955	0.22784184448072853
TCGA-LUAD	exhaustion	ssgsea	high	120.70636550308008	0.22784184448072853
TCGA-LUAD	exhaustion	ssgsea	high	123.49897330595482	0.22784184448072853
TCGA-LUAD	exhaustion	ssgsea	high	156.55030800821356	0.22784184448072853
TCGA-LUAD	exhaustion	ssgsea	high	221.17453798767968	0.22784184448072853
TCGA-LUAD	exhaustion	ssgsea	low	0.13141683778234087	0.99601593625498008
TCGA-LUAD	exhaustion	ssgsea	low	0.45995893223819301	0.99601593625498008
TCGA-LUAD	exhaustion	ssgsea	low	0.7227926078028748	0.99201587225395604
TCGA-LUAD	exhaustion	ssgsea	low	0.7885010266940452	0.99201587225395604
TCGA-LUAD	exhaustion	ssgsea	low	1.2484599589322383	0.98799961366183475
TCGA-LUAD	exhaustion	ssgsea	low	1.4455852156057496	0.98799961366183475
TCGA-LUAD	exhaustion	ssgsea	low	1.5770020533880904	0.98799961366183475
TCGA-LUAD	exhaustion	ssgsea	low	1.6427104722792607	0.98799961366183475
TCGA-LUAD	exhaustion	ssgsea	low	1.9055441478439425	0.9839337716303046
TCGA-LUAD	exhaustion	ssgsea	low	1.9712525667351128	0.9839337716303046
TCGA-LUAD	exhaustion	ssgsea	low	2.0369609856262834	0.97985105888495061
TCGA-LUAD	exhaustion	ssgsea	low	2.7597535934291582	0.97985105888495061
TCGA-LUAD	exhaustion	ssgsea	low	2.8583162217659139	0.97573403762913147
TCGA-LUAD	exhaustion	ssgsea	low	2.9897330595482545	0.97161701637331244
TCGA-LUAD	exhaustion	ssgsea	low	3.1868583162217661	0.96749999511749329
TCGA-LUAD	exhaustion	ssgsea	low	3.2525667351129361	0.96338297386167415
TCGA-LUAD	exhaustion	ssgsea	low	3.8110882956878851	0.95926595260585501
TCGA-LUAD	exhaustion	ssgsea	low	3.8767967145790556	0.95514893135003587
TCGA-LUAD	exhaustion	ssgsea	low	3.9096509240246409	0.95103191009421673
TCGA-LUAD	exhaustion	ssgsea	low	4.0739219712525667	0.94691488883839769
TCGA-LUAD	exhaustion	ssgsea	low	4.3039014373716631	0.94691488883839769
TCGA-LUAD	exhaustion	ssgsea	low	4.5667351129363452	0.94277988932381951
TCGA-LUAD	exhaustion	ssgsea	low	5.28952772073922	0.93862667395234889
TCGA-LUAD	exhaustion	ssgsea	low	5.3880903490759753	0.93447345858087827
TCGA-LUAD	exhaustion	ssgsea	low	5.4866529774127306	0.93032024320940765
TCGA-LUAD	exhaustion	ssgsea	low	5.6837782340862422	0.92616702783793714
TCGA-LUAD	exhaustion	ssgsea	low	5.7166324435318279	0.92616702783793714
